"specification_id","analysis_id","welfare_specification_id","welfare_outcome_id","outcome_round","baseline_round","estimand","analysis_transform","tier","first_stage_estimate","first_stage_std.error","first_stage_p.value","partial_f","partial_p","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","effective_f_status","effective_f_reason","first_stage_n","first_stage_status","first_stage_reason","reduced_form_term","reduced_form_estimate","reduced_form_std.error","reduced_form_statistic","reduced_form_p.value","reduced_form_n","reduced_form_status","reduced_form_reason","second_stage_estimate","second_stage_std.error","second_stage_statistic","second_stage_p.value","second_stage_n","second_stage_status","second_stage_reason","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","ar_95_information","ar_95_sign_identified","n","status","reason","reduced_form_p_holm_within_welfare","anderson_rubin_p_beta0_holm_within_welfare","reduced_form_p_holm_family","anderson_rubin_p_beta0_holm_family","multiplicity_family"
"consumption_treatment__early_2009__change__state_main__glottolog_mean","consumption_iv__consumption_treatment__early_2009__change__state_main__glottolog_mean","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",-0.130477943125412,0.183074081695059,0.476377834697327,0.507949427107162,0.476377834697327,0.556070951780538,23.1085112116065,0.99221290825476,1,"estimated",,521,"estimated",,"ling_distance_glottolog_nonhindi_mean",-0.00490737340243028,0.004299109759932,-1.14148595324719,0.254242881548235,521,"estimated",,0.0376107507895902,0.0561685424527287,0.669605247835001,0.50343482066394,521,"estimated",,1.30299018146065,0.254242881548234,,,FALSE,1,FALSE,TRUE,-0.1253220638822,0.1253220638822,TRUE,TRUE,"[grid<= -0.125322, 0.125322 <=grid]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__early_2009__change__state_main__dyen_noncognate","consumption_iv__consumption_treatment__early_2009__change__state_main__dyen_noncognate","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",-0.00623850417803773,0.042784631128156,0.884131814695746,0.0212610817070187,0.884131814695746,0.0232752894476877,23.1085112116065,0.999151014254998,1,"estimated",,521,"estimated",,"ling_distance_dyen_noncognate_pct",-0.000129942325018517,0.00112556196369907,-0.115446620629817,0.908139915472073,521,"estimated",,0.0208290835927855,0.217089291911104,0.0959470796989604,0.923603068220759,521,"estimated",,0.0133279222148452,0.908139915472072,,,FALSE,1,FALSE,TRUE,-0.1253220638822,0.1253220638822,TRUE,TRUE,"[grid<= -0.125322, 0.125322 <=grid]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__ancova__region_main__nonzero_mean","consumption_iv__consumption_treatment__medium_2011__ancova__region_main__nonzero_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",6.62036490475404,2.9757291494602,0.0265348746125096,4.94967925515014,0.0265348746125096,5.1156448317529,23.1085112116065,0.816072525616111,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0238358822562369,0.0184106170317491,-1.29468133605364,0.196019493415304,525,"estimated",,-0.00360038798452347,0.00360132693199355,-0.999739277358646,0.317913598856738,525,"estimated",,1.67619976192572,0.196019493415295,-0.0466755513855338,0.00160950177191495,FALSE,1,FALSE,TRUE,-0.0466755513855338,0.00160950177191495,FALSE,FALSE,"[-0.0466756, 0.0016095]","zero_included",FALSE,525,"estimated",,0.98009746707652,0.980097467076475,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__ancova__region_main__glottolog_mean","consumption_iv__consumption_treatment__medium_2011__ancova__region_main__glottolog_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",-0.234151347590569,0.560877704908302,0.676509132391632,0.174283779400976,0.676509132391632,0.180127614213228,23.1085112116065,0.997075460226226,1,"estimated",,525,"estimated",,"ling_distance_glottolog_nonhindi_mean",0.00190846923426703,0.00552552484456357,0.345391485506527,0.729943331063469,525,"estimated",,-0.00815057975922576,0.0327704687158614,-0.248717216402851,0.803680246876895,525,"estimated",,0.119295278260407,0.729943331063467,,,FALSE,1,FALSE,TRUE,-0.107300118127664,0.107300118127664,TRUE,TRUE,"[grid<= -0.1073, 0.1073 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__ancova__region_main__dyen_noncognate","consumption_iv__consumption_treatment__medium_2011__ancova__region_main__dyen_noncognate","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",-0.00475539498352865,0.12874280526723,0.970549640622508,0.00136435458447154,0.970549640622508,0.00141010217408893,23.1085112116065,0.999797693013464,1,"estimated",,525,"estimated",,"ling_distance_dyen_noncognate_pct",0.000457196670561383,0.000720432630699509,0.634614051444984,0.525966416443048,525,"estimated",,-0.0961427330737919,2.5711107758839,-0.0373934619914382,0.97018600410134,525,"estimated",,0.402734994291418,0.525966416443048,,,FALSE,1,FALSE,TRUE,-0.107300118127664,0.107300118127664,TRUE,TRUE,"[grid<= -0.1073, 0.1073 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__ancova__state_main__nonzero_mean","consumption_iv__consumption_treatment__medium_2011__ancova__state_main__nonzero_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.234674045433273,0.699301933063332,0.737332362188318,0.112616146477969,0.737332362188318,0.123453683586712,23.1085112116065,0.997750988346707,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0167917503164921,0.0220569748503956,-0.761289815597307,0.446859391266632,525,"estimated",,-0.0715535042892335,0.24461555954902,-0.292514116522888,0.770020494911435,525,"estimated",,0.579562183332173,0.446859391266635,,,FALSE,1,FALSE,TRUE,-0.107300118127664,0.107300118127664,TRUE,TRUE,"[grid<= -0.1073, 0.1073 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__ancova__state_main__glottolog_mean","consumption_iv__consumption_treatment__medium_2011__ancova__state_main__glottolog_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",-0.190874243061686,0.188304355977016,0.311263779694375,1.02748129071521,0.311263779694375,1.12636024337818,23.1085112116065,0.98219050618535,1,"estimated",,525,"estimated",,"ling_distance_glottolog_nonhindi_mean",-0.00177445418357801,0.00742567599219256,-0.238961972680156,0.811237488787554,525,"estimated",,0.00929645695048456,0.0407435842394143,0.228169836405591,0.819611782704073,525,"estimated",,0.057102824387191,0.811237488787554,,,FALSE,1,FALSE,TRUE,-0.107300118127664,0.107300118127664,TRUE,TRUE,"[grid<= -0.1073, 0.1073 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__ancova__state_main__dyen_noncognate","consumption_iv__consumption_treatment__medium_2011__ancova__state_main__dyen_noncognate","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",-0.00314815051248468,0.039772058014429,0.936942597683415,0.00626548719831566,0.936942597683415,0.00686844203329566,23.1085112116065,0.999549851784107,1,"estimated",,525,"estimated",,"ling_distance_dyen_noncognate_pct",0.00206813050711069,0.000908870201859671,2.27549599808533,0.0233179882689985,525,"estimated",,-0.656935079472361,8.34948393063486,-0.0786797225948324,0.93732030031653,525,"estimated",,5.17788203730238,0.0233179882689983,,,FALSE,2,TRUE,FALSE,-0.107300118127664,0.107300118127664,TRUE,TRUE,"[grid<= -0.1073, -0.00965701] U [0.019314, 0.1073 <=grid]","zero_excluded_both_signs",FALSE,525,"estimated",,0.139907929613991,0.13990792961399,0.979355507297937,0.979355507297929,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__change__region_main__nonzero_mean","consumption_iv__consumption_treatment__medium_2011__change__region_main__nonzero_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",6.68957963594239,2.96276841605397,0.0243766693669025,5.09802832017905,0.0243766693669024,5.25859614128735,23.1085112116065,0.807607839029936,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0476708495426887,0.0437029715618943,-1.09079194935692,0.27588154117178,525,"estimated",,-0.007126135293548,0.00700047325361649,-1.01795050639849,0.309186028100364,525,"estimated",,1.1898270767818,0.275881541171793,-0.0585279489969867,0.00789140885352629,FALSE,1,FALSE,TRUE,-0.0585279489969867,0.00789140885352629,FALSE,FALSE,"[-0.0585279, 0.00789141]","zero_included",FALSE,525,"estimated",,0.961098023331048,0.961098023331036,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__change__region_main__glottolog_mean","consumption_iv__consumption_treatment__medium_2011__change__region_main__glottolog_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",-0.229015870297689,0.5591384020897,0.682281519091664,0.167761583237651,0.682281519091664,0.173045412630965,23.1085112116065,0.997159271955645,1,"estimated",,525,"estimated",,"ling_distance_glottolog_nonhindi_mean",0.000602979283285454,0.0133152703622547,0.0452847945915347,0.963898102485715,525,"estimated",,-0.00263291483905958,0.0585634607255141,-0.0449583205371008,0.96415819750362,525,"estimated",,0.00205071262119728,0.963898102485717,,,FALSE,1,FALSE,TRUE,-0.131523480892105,0.131523480892105,TRUE,TRUE,"[grid<= -0.131523, 0.131523 <=grid]","zero_included",FALSE,525,"estimated",,0.963898102485715,0.963898102485717,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__change__region_main__dyen_noncognate","consumption_iv__consumption_treatment__medium_2011__change__region_main__dyen_noncognate","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",-0.00907846100604348,0.129002017820322,0.94392322908279,0.0049525795274838,0.94392322908279,0.00510856628425414,23.1085112116065,0.999612799022243,1,"estimated",,525,"estimated",,"ling_distance_dyen_noncognate_pct",0.00156630782247482,0.00220777912189612,0.709449512834243,0.478371056144931,525,"estimated",,-0.172530104104001,2.43301644797828,-0.0709120171576996,0.943495686274129,525,"estimated",,0.503318611260757,0.478371056144926,,,FALSE,1,FALSE,TRUE,-0.131523480892105,0.131523480892105,TRUE,TRUE,"[grid<= -0.131523, 0.131523 <=grid]","zero_included",FALSE,525,"estimated",,0.961098023331048,0.961098023331036,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__change__state_main__nonzero_mean","consumption_iv__consumption_treatment__medium_2011__change__state_main__nonzero_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",-0.0142859759397889,0.644809194795671,0.982333257283929,0.00049085970857256,0.982333257283929,0.000536973877439175,23.1085112116065,0.999875320818489,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",0.0347487691045916,0.0249980040018553,1.39006174661035,0.165155743925619,525,"estimated",,-2.43236928655207,109.292063936904,-0.0222556807780326,0.982253269587834,525,"estimated",,1.9322716593894,0.165155743925621,,,FALSE,1,FALSE,TRUE,-0.131523480892105,0.131523480892105,TRUE,TRUE,"[grid<= -0.131523, 0.131523 <=grid]","zero_included",FALSE,525,"estimated",,0.825778719628095,0.825778719628105,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__change__state_main__glottolog_mean","consumption_iv__consumption_treatment__medium_2011__change__state_main__glottolog_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",-0.158282932117929,0.190794501717787,0.407178768084491,0.688234538084936,0.407178768084491,0.752891227466637,23.1085112116065,0.989149421390601,1,"estimated",,525,"estimated",,"ling_distance_glottolog_nonhindi_mean",-0.00840209550241636,0.0071460922741195,-1.1757608466442,0.240274505832762,525,"estimated",,0.0530827638204244,0.0794899491977376,0.667792146757785,0.504587894791492,525,"estimated",,1.38241356850152,0.240274505832759,,,FALSE,1,FALSE,TRUE,-0.131523480892105,0.131523480892105,TRUE,TRUE,"[grid<= -0.131523, 0.131523 <=grid]","zero_included",FALSE,525,"estimated",,0.961098023331048,0.961098023331036,1,1,"consumption_treatment_robustness"
"consumption_treatment__medium_2011__change__state_main__dyen_noncognate","consumption_iv__consumption_treatment__medium_2011__change__state_main__dyen_noncognate","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",-0.00188976035137311,0.0411661966668023,0.963404595438353,0.00210732721959357,0.963404595438353,0.00230530159303993,23.1085112116065,0.999740981054859,1,"estimated",,525,"estimated",,"ling_distance_dyen_noncognate_pct",0.00179892309606988,0.000760041853047211,2.36687373051565,0.0183357821453641,525,"estimated",,-0.951931865200954,20.684274008921,-0.0460220099961154,0.963311887349099,525,"estimated",,5.60209125620508,0.0183357821453638,,,FALSE,2,TRUE,FALSE,-0.131523480892105,0.131523480892105,TRUE,TRUE,"[grid<= -0.131523, -0.0151252] U [0.0105219, 0.131523 <=grid]","zero_excluded_both_signs",FALSE,525,"estimated",,0.110014692872185,0.110014692872183,0.825110196541385,0.825110196541371,"consumption_treatment_robustness"
"consumption_treatment__long_2022__ancova__region_main__nonzero_mean","consumption_iv__consumption_treatment__long_2022__ancova__region_main__nonzero_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",4.91356096891878,2.67353531888245,0.0666703649742545,3.37769823615171,0.0666703649742545,3.49117821641779,23.1085112116065,0.902134400203306,1,"estimated",,524,"estimated",,"ling_distance_nonzero_mean",-0.0137806410467248,0.0217854745101846,-0.632560977282475,0.527306110727842,524,"estimated",,-0.00280461382974544,0.00495211943104831,-0.566346161233784,0.571409582409565,524,"estimated",,0.400133389980537,0.527306110727853,,,FALSE,2,TRUE,TRUE,-0.107623536727623,0.107623536727623,TRUE,TRUE,"[grid<= -0.107624, 0.00860988] U [0.0554261, 0.107624 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__long_2022__ancova__region_main__glottolog_mean","consumption_iv__consumption_treatment__long_2022__ancova__region_main__glottolog_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",-0.132794732297011,0.55768857065886,0.811887295118459,0.0566993666038094,0.811887295118459,0.0586042860351598,23.1085112116065,0.998582530088396,1,"estimated",,524,"estimated",,"ling_distance_glottolog_nonhindi_mean",0.00429098486841695,0.00612411121939015,0.700670630348914,0.483830647014539,524,"estimated",,-0.0323129147835998,0.149057075284718,-0.216782160268998,0.828465489268643,524,"estimated",,0.490939332233533,0.483830647014544,,,FALSE,1,FALSE,TRUE,-0.107623536727623,0.107623536727623,TRUE,TRUE,"[grid<= -0.107624, 0.107624 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__long_2022__ancova__region_main__dyen_noncognate","consumption_iv__consumption_treatment__long_2022__ancova__region_main__dyen_noncognate","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",-0.00824442004532864,0.131873543572588,0.950175317964916,0.00390845277273214,0.950175317964916,0.0040397644271521,23.1085112116065,0.999656226871877,1,"estimated",,524,"estimated",,"ling_distance_dyen_noncognate_pct",0.000236240427569864,0.00121566047906032,0.19433092679995,0.845994764778382,524,"estimated",,-0.0286545841035283,0.467938251853514,-0.0612358232951182,0.951195579398364,524,"estimated",,0.0377645091109319,0.845994764778373,,,FALSE,1,FALSE,TRUE,-0.107623536727623,0.107623536727623,TRUE,TRUE,"[grid<= -0.107624, 0.107624 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__long_2022__ancova__state_main__nonzero_mean","consumption_iv__consumption_treatment__long_2022__ancova__state_main__nonzero_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",0.258012799113363,0.700241085670785,0.712690617438434,0.135764843415645,0.712690617438434,0.147927110638318,23.1085112116065,0.997457349193124,1,"estimated",,524,"estimated",,"ling_distance_nonzero_mean",0.0182438737898632,0.0195794140539472,0.931788547889934,0.351914236594741,524,"estimated",,0.0707091812983528,0.17585295688196,0.402092649177437,0.687794826100179,524,"estimated",,0.868229897978864,0.351914236594733,,,FALSE,1,FALSE,TRUE,-0.107623536727623,0.107623536727623,TRUE,TRUE,"[grid<= -0.107624, 0.107624 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__long_2022__ancova__state_main__glottolog_mean","consumption_iv__consumption_treatment__long_2022__ancova__state_main__glottolog_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",-0.180429022283017,0.176635336810386,0.307542804850941,1.04341628331027,0.307542804850941,1.13688899202351,23.1085112116065,0.981971894085897,1,"estimated",,524,"estimated",,"ling_distance_glottolog_nonhindi_mean",0.00744384678253628,0.00746571136954635,0.99707133239851,0.319232252709526,524,"estimated",,-0.0412563715546192,0.0709296251704998,-0.581652186310694,0.561074035649774,524,"estimated",,0.994151241890923,0.31923225270953,,,FALSE,2,TRUE,TRUE,-0.107623536727623,0.107623536727623,TRUE,TRUE,"[grid<= -0.107624, 0.0312108] U [0.0575786, 0.107624 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_treatment_robustness"
"consumption_treatment__long_2022__ancova__state_main__dyen_noncognate","consumption_iv__consumption_treatment__long_2022__ancova__state_main__dyen_noncognate","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",0.00112784114400789,0.0374731209955336,0.976001934474326,0.000905849683188606,0.976001934474326,0.000986998717306342,23.1085112116065,0.999830851327349,1,"estimated",,524,"estimated",,"ling_distance_dyen_noncognate_pct",0.00247486054017376,0.000955997236821022,2.58877373788591,0.00992407561736906,524,"estimated",,2.19433432916962,72.8662996521176,0.0301145294827092,0.975988230075748,524,"estimated",,6.70174946596769,0.00992407561736963,,,FALSE,2,TRUE,FALSE,-0.107623536727623,0.107623536727623,TRUE,TRUE,"[grid<= -0.107624, -0.0215247] U [0.0231391, 0.107624 <=grid]","zero_excluded_both_signs",FALSE,524,"estimated",,0.0595444537042144,0.0595444537042178,0.466431554016346,0.466431554016373,"consumption_treatment_robustness"
