"specification_id","analysis_id","welfare_specification_id","welfare_outcome_id","outcome_round","baseline_round","estimand","analysis_transform","tier","first_stage_estimate","first_stage_std.error","first_stage_p.value","partial_f","partial_p","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","effective_f_status","effective_f_reason","first_stage_n","first_stage_status","first_stage_reason","reduced_form_term","reduced_form_estimate","reduced_form_std.error","reduced_form_statistic","reduced_form_p.value","reduced_form_n","reduced_form_status","reduced_form_reason","second_stage_estimate","second_stage_std.error","second_stage_statistic","second_stage_p.value","second_stage_n","second_stage_status","second_stage_reason","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","ar_95_information","ar_95_sign_identified","n","status","reason","reduced_form_p_holm_within_welfare","anderson_rubin_p_beta0_holm_within_welfare","reduced_form_p_holm_family","anderson_rubin_p_beta0_holm_family","multiplicity_family"
"consumption_parameterization__early_2009__change__region_main_decomposed_economic","consumption_iv__consumption_parameterization__early_2009__change__region_main_decomposed_economic","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",6.21545331322154,2.45878904137532,0.0117819487792218,6.39003268542308,0.0117819487792218,6.61915736338636,23.1085112116065,0.72223884249756,1,"estimated",,521,"estimated",,"ling_distance_nonzero_mean",-0.0531196417873094,0.0453649402479049,-1.17094041118598,0.242178247850407,521,"estimated",,-0.00854638255818183,0.00830628576898981,-1.02890543329106,0.304019600579707,521,"estimated",,1.37110144654852,0.242178247850387,-0.0538071243530319,0.00545869377494526,FALSE,1,FALSE,TRUE,-0.0538071243530319,0.00545869377494526,FALSE,FALSE,"[-0.0538071, 0.00545869]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__early_2009__change__region_main_literacy_decomposed_economic","consumption_iv__consumption_parameterization__early_2009__change__region_main_literacy_decomposed_economic","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",7.82706678581821,2.22290232196247,0.000468921059858487,12.3981623805379,0.000468921059858488,12.8427180037442,23.1085112116065,0.336732913701061,1,"estimated",,521,"estimated",,"ling_distance_nonzero_mean",-0.0564717712917129,0.0486193160473453,-1.16150896151482,0.24598695015464,521,"estimated",,-0.00721493413011812,0.00669877117888866,-1.07705337851458,0.281973728250041,521,"estimated",,1.34910306767918,0.24598695015465,-0.0272934688747263,0.00467888037852451,FALSE,1,FALSE,TRUE,-0.0272934688747263,0.00467888037852451,FALSE,FALSE,"[-0.0272935, 0.00467888]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__early_2009__change__state_main","consumption_iv__consumption_parameterization__early_2009__change__state_main","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",0.584970191874787,0.715480782596613,0.414001041969302,0.668453999641236,0.414001041969302,0.731781220659933,23.1085112116065,0.989497386942107,1,"estimated",,521,"estimated",,"ling_distance_nonzero_mean",0.00716609554775643,0.0365303223192571,0.196168418256162,0.844562242204761,521,"estimated",,0.0122503601846468,0.0633810943098407,0.193280982571245,0.84682153714109,521,"estimated",,0.0384820483211238,0.844562242204762,,,FALSE,1,FALSE,TRUE,-0.15596267928415,0.15596267928415,TRUE,TRUE,"[grid<= -0.155963, 0.155963 <=grid]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__early_2009__change__state_main_literacy","consumption_iv__consumption_parameterization__early_2009__change__state_main_literacy","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",1.03977126854727,0.691179369582789,0.133157518108048,2.26304969934883,0.133157518108048,2.47744388139244,23.1085112116065,0.943890458098614,1,"estimated",,521,"estimated",,"ling_distance_nonzero_mean",0.00725362270026042,0.0384534337062108,0.188633939836922,0.850460295273113,521,"estimated",,0.00697617150970657,0.0367122249333182,0.190023119611455,0.849372192029814,521,"estimated",,0.0355827632583985,0.850460295273115,,,FALSE,1,FALSE,TRUE,-0.15596267928415,0.15596267928415,TRUE,TRUE,"[grid<= -0.155963, 0.155963 <=grid]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__early_2009__change__state_main_decomposed_economic","consumption_iv__consumption_parameterization__early_2009__change__state_main_decomposed_economic","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",0.657993723800715,0.7344353818689,0.370752387944158,0.802668685411167,0.370752387944158,0.882426461762798,23.1085112116065,0.986909309024716,1,"estimated",,521,"estimated",,"ling_distance_nonzero_mean",0.00688244848904451,0.035804512583326,0.192222934833349,0.847650078862305,521,"estimated",,0.0104597479278086,0.0549371126582906,0.190394933801278,0.849081353606591,521,"estimated",,0.0369496566759466,0.847650078862304,,,FALSE,1,FALSE,TRUE,-0.15596267928415,0.15596267928415,TRUE,TRUE,"[grid<= -0.155963, 0.155963 <=grid]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__early_2009__change__state_main_literacy_decomposed_economic","consumption_iv__consumption_parameterization__early_2009__change__state_main_literacy_decomposed_economic","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",1.19804737182296,0.71125618693321,0.0927620520378723,2.83723864897225,0.0927620520378724,3.11916299675602,23.1085112116065,0.918667621212145,1,"estimated",,521,"estimated",,"ling_distance_nonzero_mean",0.00678477047796944,0.0376626330951133,0.180145940960505,0.857115149141939,521,"estimated",,0.00566319048606561,0.0310237986590082,0.182543425720087,0.855234488899382,521,"estimated",,0.0324525600445454,0.85711514914194,,,FALSE,1,FALSE,TRUE,-0.15596267928415,0.15596267928415,TRUE,TRUE,"[grid<= -0.155963, 0.155963 <=grid]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__ancova__region_main","consumption_iv__consumption_parameterization__medium_2011__ancova__region_main","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",5.64116219131341,2.39022632266033,0.0186480757941668,5.5700503805238,0.0186480757941668,5.75681735580738,23.1085112116065,0.777250662956004,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0238358822562369,0.0184106170317491,-1.29468133605364,0.196019493415304,525,"estimated",,-0.00422534957299066,0.00418828814697991,-1.00884882431918,0.31352836669924,525,"estimated",,1.67619976192572,0.196019493415295,-0.0400469718423788,0.00133489906141263,FALSE,1,FALSE,TRUE,-0.0400469718423788,0.00133489906141263,FALSE,FALSE,"[-0.040047, 0.0013349]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__ancova__region_main_literacy","consumption_iv__consumption_parameterization__medium_2011__ancova__region_main_literacy","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",6.99564854575434,2.17809963203975,0.00140277031026168,10.315742252313,0.00140277031026168,10.6616349905558,23.1085112116065,0.459005986905968,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0194027118931222,0.0173088803394295,-1.12096863070472,0.262831887186176,525,"estimated",,-0.00277354011800629,0.00291350595508821,-0.951959652995566,0.341571044942088,525,"estimated",,1.25657067102407,0.262831887186165,-0.0140164401448326,0.00133489906141263,FALSE,1,FALSE,TRUE,-0.0140164401448326,0.00133489906141263,FALSE,FALSE,"[-0.0140164, 0.0013349]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__ancova__region_main_decomposed_economic","consumption_iv__consumption_parameterization__medium_2011__ancova__region_main_decomposed_economic","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",6.27376310273107,2.32245234422088,0.00713794398677237,7.29730685655885,0.00713794398677236,7.57185899571632,23.1085112116065,0.659308471126696,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0191393235040994,0.0173545828141512,-1.10283973455662,0.270622044988535,525,"estimated",,-0.00305069273268669,0.00334618504544554,-0.911692775878897,0.3623654574371,525,"estimated",,1.21625548011697,0.270622044988524,-0.0206909354518957,0.00200234859211892,FALSE,1,FALSE,TRUE,-0.0206909354518957,0.00200234859211892,FALSE,FALSE,"[-0.0206909, 0.00200235]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__ancova__region_main_literacy_decomposed_economic","consumption_iv__consumption_parameterization__medium_2011__ancova__region_main_literacy_decomposed_economic","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",7.68187186297396,2.05970242440422,0.000213512852884594,13.9099368058407,0.000213512852884594,14.4332809628923,23.1085112116065,0.262115135697683,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0164158868386937,0.0166610182726962,-0.985287127713898,0.324954871775818,525,"estimated",,-0.00213696441850544,0.00245425139411552,-0.870719447742465,0.384321069766605,525,"estimated",,0.970790724038779,0.3249548717758,-0.0100117429605947,0.00133489906141263,FALSE,1,FALSE,TRUE,-0.0100117429605947,0.00133489906141263,FALSE,FALSE,"[-0.0100117, 0.0013349]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__ancova__state_main","consumption_iv__consumption_parameterization__medium_2011__ancova__state_main","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.732991616295153,0.735786986763235,0.319656594938287,0.992416119088052,0.319656594938287,1.0879205991676,23.1085112116065,0.9829780823341,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0167917503164921,0.0220569748503956,-0.761289815597307,0.446859391266632,525,"estimated",,-0.0229085162001701,0.0428936464892531,-0.534077143707282,0.593536450423055,525,"estimated",,0.579562183332173,0.446859391266635,,,FALSE,1,FALSE,TRUE,-0.133489906141263,0.133489906141263,TRUE,TRUE,"[grid<= -0.13349, 0.13349 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__ancova__state_main_literacy","consumption_iv__consumption_parameterization__medium_2011__ancova__state_main_literacy","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",1.20038988584667,0.690404488894707,0.082735586582705,3.02299509280506,0.082735586582705,3.31391093855608,23.1085112116065,0.910180040751068,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0135609862171634,0.0229862934923697,-0.589959674084254,0.555496457310495,525,"estimated",,-0.0112971513481162,0.0220961326496687,-0.511272788194706,0.609396133334879,525,"estimated",,0.348052417045591,0.5554964573105,,,FALSE,1,FALSE,TRUE,-0.133489906141263,0.0313701279431967,TRUE,FALSE,"[grid<= -0.13349, 0.0313701]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__ancova__state_main_decomposed_economic","consumption_iv__consumption_parameterization__medium_2011__ancova__state_main_decomposed_economic","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.741024531638096,0.778218930761127,0.341475908500822,0.906695768329591,0.341475908500822,0.998127274379632,23.1085112116065,0.984753474987729,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0131600555233166,0.0193717181308109,-0.679343744031941,0.497250287277959,525,"estimated",,-0.0177592710651802,0.0355579062345686,-0.499446478879431,0.617695648561793,525,"estimated",,0.461507922555329,0.497250287277962,,,FALSE,1,FALSE,TRUE,-0.133489906141263,0.133489906141263,TRUE,TRUE,"[grid<= -0.13349, 0.13349 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__ancova__state_main_literacy_decomposed_economic","consumption_iv__consumption_parameterization__medium_2011__ancova__state_main_literacy_decomposed_economic","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",1.27234318302691,0.724436943351095,0.0796767969948658,3.08466038209047,0.0796767969948658,3.39571857188105,23.1085112116065,0.906504302171696,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.00994162014916245,0.0206348802216357,-0.48178715080394,0.63017858882943,525,"estimated",,-0.00781363100913275,0.0179491057240858,-0.435321465550658,0.663526423394347,525,"estimated",,0.232118858679772,0.630178588829435,,,FALSE,2,TRUE,TRUE,-0.133489906141263,0.133489906141263,TRUE,TRUE,"[grid<= -0.13349, 0.0367097] U [0.102787, 0.13349 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__change__region_main","consumption_iv__consumption_parameterization__medium_2011__change__region_main","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",5.67888330466463,2.37389791155311,0.0171093281665713,5.7227109712168,0.0171093281665713,5.90295383645191,23.1085112116065,0.768122630847513,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0476708495426887,0.0437029715618943,-1.09079194935692,0.27588154117178,525,"estimated",,-0.0083944055521501,0.00821273442584882,-1.02212066248356,0.307210288669144,525,"estimated",,1.1898270767818,0.275881541171793,-0.0539964815564709,0.00818128508431376,FALSE,1,FALSE,TRUE,-0.0539964815564709,0.00818128508431376,FALSE,FALSE,"[-0.0539965, 0.00818129]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__change__region_main_literacy","consumption_iv__consumption_parameterization__medium_2011__change__region_main_literacy","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",7.11643252376861,2.16799003641224,0.0010997136242633,10.7748220849478,0.0010997136242633,11.1141865600643,23.1085112116065,0.431908648539393,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0518251062278864,0.0443935749730747,-1.16740105430389,0.243596097616592,525,"estimated",,-0.00728245592925854,0.00644553350504246,-1.12984532988019,0.259074597958848,525,"estimated",,1.3628252215899,0.243596097616582,-0.026180112269804,0.00490877105058826,FALSE,1,FALSE,TRUE,-0.026180112269804,0.00490877105058826,FALSE,FALSE,"[-0.0261801, 0.00490877]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__change__region_main_decomposed_economic","consumption_iv__consumption_parameterization__medium_2011__change__region_main_decomposed_economic","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",6.33190432499062,2.3003857325775,0.00612587595173174,7.57647784114063,0.00612587595173175,7.84599681572678,23.1085112116065,0.641027648243927,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0473885637218064,0.0393573066191094,-1.20406012993779,0.229129274319075,525,"estimated",,-0.00748409345586216,0.0068454332176131,-1.09329727103404,0.27478351203943,525,"estimated",,1.4497607965057,0.229129274319093,-0.0359976543709806,0.00490877105058826,FALSE,1,FALSE,TRUE,-0.0359976543709806,0.00490877105058826,FALSE,FALSE,"[-0.0359977, 0.00490877]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__change__region_main_literacy_decomposed_economic","consumption_iv__consumption_parameterization__medium_2011__change__region_main_literacy_decomposed_economic","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",7.83076381459011,2.03888888990714,0.000138257483532694,14.7509887534995,0.000138257483532694,15.2757274838605,23.1085112116065,0.227791467524804,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0557558746730892,0.0421089174771545,-1.32408710585682,0.186071920897606,525,"estimated",,-0.00712010679842084,0.00570313572462076,-1.24845473476686,0.212441909434769,525,"estimated",,1.7532066638962,0.186071920897617,-0.0229075982360785,0.0032725140337255,FALSE,1,FALSE,TRUE,-0.0229075982360785,0.0032725140337255,FALSE,FALSE,"[-0.0229076, 0.00327251]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__change__state_main","consumption_iv__consumption_parameterization__medium_2011__change__state_main","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",0.521822949334881,0.664837721819978,0.4329074272361,0.616048699208495,0.4329074272361,0.673923837964983,23.1085112116065,0.990426897961253,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",0.0347487691045916,0.0249980040018553,1.39006174661035,0.165155743925619,525,"estimated",,0.0665911093961829,0.107130844813995,0.62158671026819,0.534509373166002,525,"estimated",,1.9322716593894,0.165155743925621,,,FALSE,1,FALSE,TRUE,-0.163625701686275,0.163625701686275,TRUE,TRUE,"[grid<= -0.163626, 0.163626 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
"consumption_parameterization__medium_2011__change__state_main_literacy","consumption_iv__consumption_parameterization__medium_2011__change__state_main_literacy","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",0.916887685317375,0.645219691084906,0.155953678843814,2.01937536450156,0.155953678843814,2.2090870375758,23.1085112116065,0.953130408404702,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",0.0317269683865539,0.0262237361551267,1.20985690974287,0.226930539578386,525,"estimated",,0.0346028950924042,0.0400155879030088,0.864735392024625,0.387616884371854,525,"estimated",,1.46375374205255,0.226930539578388,,,FALSE,2,TRUE,TRUE,-0.163625701686275,0.163625701686275,TRUE,TRUE,"[grid<= -0.163626, -0.0679047] U [-0.031907, 0.163626 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_control_parameterization"
