"specification_id","analysis_id","welfare_specification_id","welfare_outcome_id","outcome_round","baseline_round","estimand","analysis_transform","tier","first_stage_estimate","first_stage_std.error","first_stage_p.value","partial_f","partial_p","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","effective_f_status","effective_f_reason","first_stage_n","first_stage_status","first_stage_reason","reduced_form_term","reduced_form_estimate","reduced_form_std.error","reduced_form_statistic","reduced_form_p.value","reduced_form_n","reduced_form_status","reduced_form_reason","second_stage_estimate","second_stage_std.error","second_stage_statistic","second_stage_p.value","second_stage_n","second_stage_status","second_stage_reason","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","ar_95_information","ar_95_sign_identified","n","status","reason","reduced_form_p_holm_within_welfare","anderson_rubin_p_beta0_holm_within_welfare","reduced_form_p_holm_family","anderson_rubin_p_beta0_holm_family","multiplicity_family"
"consumption_historical_concept_matched__early_2009__change__state_pca_1991","consumption_iv__consumption_historical_concept_matched__early_2009__change__state_pca_1991","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",0.464842021720832,0.471729389341896,0.325014618050433,0.971012664775306,0.325014618050433,1.04037071225927,23.1085112116065,0.98392943565646,1,"estimated",,436,"estimated",,"ling_distance_nonzero_mean",0.0322597469453232,0.0378892664843696,0.851421786131207,0.395036992937075,436,"estimated",,0.0693993775044038,0.0924802723903267,0.750423584518582,0.453434300994185,436,"estimated",,0.724919057898854,0.395036992937075,,,FALSE,1,FALSE,TRUE,-0.297430698964544,0.297430698964544,TRUE,TRUE,"[grid<= -0.297431, 0.297431 <=grid]","zero_included",FALSE,436,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__early_2009__change__state_vanneman_1991","consumption_iv__consumption_historical_concept_matched__early_2009__change__state_vanneman_1991","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","C",-0.0183355690950404,0.448805259886587,0.967432182329503,0.00166906369989927,0.967432182329503,0.00178388872102228,23.1085112116065,0.999772326453237,1,"estimated",,436,"estimated",,"ling_distance_nonzero_mean",0.0214042141942857,0.0315650819010555,0.678097850700333,0.498094981371055,436,"estimated",,-1.16736023208853,28.970000198272,-0.0402954858163296,0.967877311434128,436,"estimated",,0.459816695124409,0.498094981371057,,,FALSE,1,FALSE,TRUE,-0.297430698964544,0.297430698964544,TRUE,TRUE,"[grid<= -0.297431, 0.297431 <=grid]","zero_included",FALSE,436,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__ancova__region_compact_2001","consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__region_compact_2001","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.15256989110801,0.807007753864432,0.85013959010087,0.0357422803955405,0.85013959010087,0.0371821352929935,23.1085112116065,0.99890501313109,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",-0.0249535381162171,0.0217260766637775,-1.14855242860394,0.251391193435722,440,"estimated",,-0.163554800590055,0.93018245707748,-0.175830880646711,0.860511149757704,440,"estimated",,1.31917268125199,0.251391193435726,,,FALSE,1,FALSE,TRUE,-0.254220385180289,0.254220385180289,TRUE,TRUE,"[grid<= -0.25422, 0.25422 <=grid]","zero_included",FALSE,440,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__ancova__region_pca_1991","consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__region_pca_1991","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.54630702416163,0.802733884027474,0.496524380098114,0.463159288887589,0.496524380098114,0.481817364506277,23.1085112116065,0.99326680608141,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",-0.0239495362026416,0.0197635721512069,-1.21180199709895,0.22626625621954,440,"estimated",,-0.0438389680956414,0.0938646624139458,-0.467044433636914,0.640709133166798,440,"estimated",,1.46846408017306,0.226266256219529,,,FALSE,2,TRUE,TRUE,-0.254220385180289,0.254220385180289,TRUE,TRUE,"[grid<= -0.25422, 0.00889771] U [0.0432175, 0.25422 <=grid]","zero_included",FALSE,440,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__ancova__region_vanneman_1991","consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__region_vanneman_1991","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.264517192546823,0.796781076288195,0.740067077585794,0.110212229383987,0.740067077585794,0.114381013474155,23.1085112116065,0.99786134619361,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",-0.0189572355699294,0.0196131228451666,-0.966558753523598,0.334316942928546,440,"estimated",,-0.0716673097404555,0.263794914671874,-0.271678132346107,0.786002060285402,440,"estimated",,0.934235824013119,0.334316942928539,,,FALSE,1,FALSE,TRUE,-0.254220385180289,0.254220385180289,TRUE,TRUE,"[grid<= -0.25422, 0.25422 <=grid]","zero_included",FALSE,440,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__ancova__state_compact_2001","consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__state_compact_2001","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.0870201099554761,0.538879861692062,0.871792484634047,0.0260768631226612,0.871792484634047,0.0279895914690671,23.1085112116065,0.999062558849163,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",-0.00535638566611257,0.0233248953117743,-0.229642431167041,0.818484431653402,440,"estimated",,-0.0615534233279332,0.495483628864134,-0.124228974969447,0.901195011467495,440,"estimated",,0.0527356461923082,0.818484431653404,,,FALSE,1,FALSE,TRUE,-0.254220385180289,0.254220385180289,TRUE,TRUE,"[grid<= -0.25422, 0.25422 <=grid]","zero_included",FALSE,440,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__ancova__state_pca_1991","consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__state_pca_1991","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.757233574353172,0.466867208694734,0.105585399486888,2.63071002673036,0.105585399486888,2.82367164238298,23.1085112116065,0.930817086621873,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",0.00155062199003401,0.0216497302526957,0.0716231552049445,0.942936821622071,440,"estimated",,0.00204774595652221,0.0281083178116446,0.0728519568564818,0.941959538350866,440,"estimated",,0.00512987636151126,0.942936821622072,,,FALSE,1,FALSE,TRUE,-0.254220385180289,0.254220385180289,TRUE,TRUE,"[grid<= -0.25422, 0.25422 <=grid]","zero_included",FALSE,440,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__ancova__state_vanneman_1991","consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__state_vanneman_1991","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","C",0.231045944716021,0.490725314463557,0.638015810521095,0.221676561590378,0.638015810521095,0.237356123263853,23.1085112116065,0.996395882275375,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",-0.000902621542320547,0.0246351337917495,-0.0366396038256079,0.970790197640381,440,"estimated",,-0.00390667554648642,0.10784954258327,-0.0362233854025863,0.971121868741304,440,"estimated",,0.00134246056849728,0.970790197640383,,,FALSE,1,FALSE,TRUE,-0.254220385180289,0.254220385180289,TRUE,TRUE,"[grid<= -0.25422, 0.25422 <=grid]","zero_included",FALSE,440,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__change__region_compact_2001","consumption_iv__consumption_historical_concept_matched__medium_2011__change__region_compact_2001","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",0.201591440907468,0.886019074087013,0.820125504024622,0.0517676004980634,0.820125504024622,0.0537257130464541,23.1085112116065,0.998652174095245,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",-0.0828321221867972,0.0656997223069439,-1.26076822364351,0.208087324858363,440,"estimated",,-0.4108910666739,1.66943270434914,-0.246126163458679,0.805703955791588,440,"estimated",,1.58953651374918,0.208087324858366,,,FALSE,1,FALSE,TRUE,-0.313265165230824,0.313265165230824,TRUE,TRUE,"[grid<= -0.313265, 0.313265 <=grid]","zero_included",FALSE,440,"estimated",,0.442191807995601,0.442191807995601,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__change__region_pca_1991","consumption_iv__consumption_historical_concept_matched__medium_2011__change__region_pca_1991","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",0.536780926934993,0.862722720596874,0.534149517317532,0.387125411882495,0.534149517317532,0.401768453466689,23.1085112116065,0.99434471768994,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",-0.0218556816764859,0.0465623515561926,-0.469385263974693,0.639036129737638,440,"estimated",,-0.0407162039107638,0.103557564901591,-0.393174597620711,0.694388608839036,440,"estimated",,0.220322526036599,0.639036129737633,,,FALSE,1,FALSE,TRUE,-0.313265165230824,0.313265165230824,TRUE,TRUE,"[grid<= -0.313265, 0.313265 <=grid]","zero_included",FALSE,440,"estimated",,0.639036129737638,0.639036129737633,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__change__region_vanneman_1991","consumption_iv__consumption_historical_concept_matched__medium_2011__change__region_vanneman_1991","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",0.386191362033075,0.908087839948689,0.670848516954355,0.180862858718014,0.670848516954355,0.187261308908519,23.1085112116065,0.996991055312068,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",-0.0835782922819694,0.0575830752746186,-1.45143849791588,0.147397269331867,440,"estimated",,-0.216416783228861,0.471324197602304,-0.459167563069762,0.646349148939864,440,"estimated",,2.10667371323231,0.147397269331867,,,FALSE,1,FALSE,TRUE,-0.313265165230824,0.313265165230824,TRUE,TRUE,"[grid<= -0.313265, 0.313265 <=grid]","zero_included",FALSE,440,"estimated",,0.442191807995601,0.442191807995601,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__change__state_compact_2001","consumption_iv__consumption_historical_concept_matched__medium_2011__change__state_compact_2001","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",-0.0992289927931295,0.464843758795759,0.831068515031688,0.0455683347172765,0.831068515031688,0.048791460831424,23.1085112116065,0.998724561554691,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",0.0518301312138822,0.0248141173600963,2.0887356363209,0.0373477561510889,440,"estimated",,-0.522328502536922,2.43543821779561,-0.214470027907215,0.830287164612946,440,"estimated",,4.36281655843682,0.03734775615109,,,FALSE,2,TRUE,FALSE,-0.313265165230824,0.313265165230824,TRUE,TRUE,"[grid<= -0.313265, -0.0187959] U [0.0203622, 0.313265 <=grid]","zero_excluded_both_signs",FALSE,440,"estimated",,0.149391024604356,0.14939102460436,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__change__state_pca_1991","consumption_iv__consumption_historical_concept_matched__medium_2011__change__state_pca_1991","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",0.191904157408795,0.432737662827126,0.657663098847461,0.196661513176546,0.657663098847461,0.210571717767097,23.1085112116065,0.996714904622043,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",0.0580040055968174,0.0214069497292575,2.70958760264391,0.00701920367808527,440,"estimated",,0.302255075554679,0.663223215887522,0.455736573018185,0.648820692276043,440,"estimated",,7.34186497640147,0.00701920367808557,,,FALSE,2,TRUE,FALSE,-0.313265165230824,0.313265165230824,TRUE,TRUE,"[grid<= -0.313265, -0.0532551] U [0.0454234, 0.313265 <=grid]","zero_excluded_both_signs",FALSE,440,"estimated",,0.0421152220685116,0.0421152220685134,0.294806554479581,0.294806554479594,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__medium_2011__change__state_vanneman_1991","consumption_iv__consumption_historical_concept_matched__medium_2011__change__state_vanneman_1991","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","C",-0.0842212444788697,0.39138923477109,0.82972952006113,0.0463047513578485,0.82972952006113,0.0494593329588718,23.1085112116065,0.998714636117114,1,"estimated",,440,"estimated",,"ling_distance_nonzero_mean",0.0539183308191893,0.021426832105927,2.51639302313265,0.012236201995973,440,"estimated",,-0.640198695149063,3.02353186647015,-0.211738696141631,0.832415854770862,440,"estimated",,6.33223384687061,0.0122362019959734,,,FALSE,2,TRUE,FALSE,-0.313265165230824,0.313265165230824,TRUE,TRUE,"[grid<= -0.313265, -0.0313265] U [0.0642194, 0.313265 <=grid]","zero_excluded_both_signs",FALSE,440,"estimated",,0.061181009979865,0.061181009979867,0.501684281834893,0.501684281834909,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__long_2022__ancova__region_compact_2001","consumption_iv__consumption_historical_concept_matched__long_2022__ancova__region_compact_2001","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",0.257648598600042,0.835318580364898,0.757894942021424,0.095137401596599,0.757894942021424,0.0989162236226333,23.1085112116065,0.998052381023197,1,"estimated",,446,"estimated",,"ling_distance_nonzero_mean",-0.0194530262860186,0.0206419036900017,-0.942404662775416,0.3465171281316,446,"estimated",,-0.0755021622152037,0.259787619964161,-0.290630331905807,0.771474831322079,446,"estimated",,0.888126548420807,0.346517128131611,,,FALSE,1,FALSE,TRUE,-0.243699234803162,0.243699234803162,TRUE,TRUE,"[grid<= -0.243699, 0.243699 <=grid]","zero_included",FALSE,446,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__long_2022__ancova__region_pca_1991","consumption_iv__consumption_historical_concept_matched__long_2022__ancova__region_pca_1991","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",0.623480229392032,0.822701341407375,0.448960739120649,0.57432928594762,0.448960739120649,0.597141430482916,23.1085112116065,0.991606583761699,1,"estimated",,446,"estimated",,"ling_distance_nonzero_mean",-0.00248537559700534,0.0199157742017413,-0.124794324932045,0.900744971490813,446,"estimated",,-0.00398629415952139,0.0345035351054851,-0.115532919955431,0.908076913156577,446,"estimated",,0.0155736235352428,0.90074497149082,,,FALSE,1,FALSE,TRUE,-0.243699234803162,0.243699234803162,TRUE,TRUE,"[grid<= -0.243699, 0.243699 <=grid]","zero_included",FALSE,446,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__long_2022__ancova__region_vanneman_1991","consumption_iv__consumption_historical_concept_matched__long_2022__ancova__region_vanneman_1991","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",0.266871393776329,0.810426851089977,0.742091674007592,0.10843672793053,0.742091674007592,0.112480988179691,23.1085112116065,0.997884599047182,1,"estimated",,446,"estimated",,"ling_distance_nonzero_mean",-0.0145397151740233,0.0188979128819784,-0.769382061650247,0.442089930879724,446,"estimated",,-0.0544821045383626,0.164038179080703,-0.332130634732045,0.739952831151589,446,"estimated",,0.591948756789156,0.442089930879735,,,FALSE,1,FALSE,TRUE,-0.243699234803162,0.243699234803162,TRUE,TRUE,"[grid<= -0.243699, 0.243699 <=grid]","zero_included",FALSE,446,"estimated",,1,1,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__long_2022__ancova__state_compact_2001","consumption_iv__consumption_historical_concept_matched__long_2022__ancova__state_compact_2001","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",0.0914935824316005,0.537936789779346,0.865028213537058,0.0289280241667888,0.865028213537058,0.0310192066366778,23.1085112116065,0.99900876396922,1,"estimated",,446,"estimated",,"ling_distance_nonzero_mean",0.0211170711468979,0.0177209631789948,1.19164353165231,0.234082072260839,446,"estimated",,0.230803850779794,1.24393067010191,0.185543982737305,0.852893036004044,446,"estimated",,1.42001430652884,0.234082072260832,,,FALSE,1,FALSE,TRUE,-0.243699234803162,0.243699234803162,TRUE,TRUE,"[grid<= -0.243699, 0.243699 <=grid]","zero_included",FALSE,446,"estimated",,0.936328289043356,0.936328289043328,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__long_2022__ancova__state_pca_1991","consumption_iv__consumption_historical_concept_matched__long_2022__ancova__state_pca_1991","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",0.659186035028943,0.523225085042883,0.208430868362274,1.58722641268518,0.208430868362274,1.70196567143353,23.1085112116065,0.968396988931908,1,"estimated",,446,"estimated",,"ling_distance_nonzero_mean",0.0366178666291111,0.0175203780222153,2.09001578520057,0.0372245312419368,446,"estimated",,0.05555012497723,0.0332044259718965,1.67297350733443,0.0950861116020027,446,"estimated",,4.3681659823877,0.0372245312419341,,,FALSE,2,TRUE,FALSE,-0.243699234803162,0.243699234803162,TRUE,TRUE,"[grid<= -0.243699, -0.0170589] U [0.014622, 0.243699 <=grid]","zero_excluded_both_signs",FALSE,446,"estimated",,0.223347187451621,0.223347187451605,1,1,"consumption_historical_concept_matched"
"consumption_historical_concept_matched__long_2022__ancova__state_vanneman_1991","consumption_iv__consumption_historical_concept_matched__long_2022__ancova__state_vanneman_1991","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","C",0.123507089665236,0.490020033079992,0.801130771200357,0.0635266721777364,0.801130771200357,0.0679552142285915,23.1085112116065,0.998453377839988,1,"estimated",,446,"estimated",,"ling_distance_nonzero_mean",0.0268793330406167,0.0153099609032648,1.75567613859058,0.0798796622901517,446,"estimated",,0.217633927845175,0.791946708914712,0.274808803919927,0.783599560249902,446,"estimated",,3.08239870361644,0.0798796622901461,,,FALSE,2,TRUE,TRUE,-0.243699234803162,0.243699234803162,TRUE,TRUE,"[grid<= -0.243699, 0.00731098] U [0.0243699, 0.243699 <=grid]","zero_included",FALSE,446,"estimated",,0.399398311450758,0.39939831145073,1,1,"consumption_historical_concept_matched"
