"specification_id","analysis_id","welfare_specification_id","welfare_outcome_id","outcome_round","baseline_round","estimand","analysis_transform","tier","first_stage_estimate","first_stage_std.error","first_stage_p.value","partial_f","partial_p","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","effective_f_status","effective_f_reason","first_stage_n","first_stage_status","first_stage_reason","reduced_form_term","reduced_form_estimate","reduced_form_std.error","reduced_form_statistic","reduced_form_p.value","reduced_form_n","reduced_form_status","reduced_form_reason","second_stage_estimate","second_stage_std.error","second_stage_statistic","second_stage_p.value","second_stage_n","second_stage_status","second_stage_reason","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","ar_95_information","ar_95_sign_identified","n","status","reason","reduced_form_p_holm_within_welfare","anderson_rubin_p_beta0_holm_within_welfare","reduced_form_p_holm_family","anderson_rubin_p_beta0_holm_family","multiplicity_family"
"consumption_scalar__early_2009__change__state_main__glottolog_mean","consumption_iv__consumption_scalar__early_2009__change__state_main__glottolog_mean","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","B",-0.174943935237871,0.207502995958867,0.399601816657168,0.710802652643829,0.399601816657168,0.778141851315406,23.1085112116065,0.98872695533275,1,"estimated",,521,"estimated",,"ling_distance_glottolog_nonhindi_mean",-0.00490737340243028,0.004299109759932,-1.14148595324719,0.254242881548235,521,"estimated",,0.0280511204675697,0.0358145483967953,0.783232561158854,0.433880889596752,521,"estimated",,1.30299018146065,0.254242881548234,,,FALSE,1,FALSE,TRUE,-0.15596267928415,0.15596267928415,TRUE,TRUE,"[grid<= -0.155963, 0.155963 <=grid]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__early_2009__change__state_main__dyen_noncognate","consumption_iv__consumption_scalar__early_2009__change__state_main__dyen_noncognate","early_2009__change","real_mean_mpce","nss_2009_10_type2","nss_2004_05","change","log","B",0.0107219372223472,0.0388667649217399,0.782772578759899,0.0761008894870799,0.782772578759899,0.083310447438475,23.1085112116065,0.998250504619574,1,"estimated",,521,"estimated",,"ling_distance_dyen_noncognate_pct",-0.000129942325018517,0.00112556196369907,-0.115446620629817,0.908139915472073,521,"estimated",,-0.0121192954523507,0.122806801913002,-0.0986858648182709,0.921429323654043,521,"estimated",,0.0133279222148452,0.908139915472072,,,FALSE,1,FALSE,TRUE,-0.15596267928415,0.15596267928415,TRUE,TRUE,"[grid<= -0.155963, 0.155963 <=grid]","zero_included",FALSE,521,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__ancova__region_main__nonzero_mean","consumption_iv__consumption_scalar__medium_2011__ancova__region_main__nonzero_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","B",5.64116219131341,2.39022632266033,0.0186480757941668,5.5700503805238,0.0186480757941668,5.75681735580738,23.1085112116065,0.777250662956004,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0238358822562369,0.0184106170317491,-1.29468133605364,0.196019493415304,525,"estimated",,-0.00422534957299066,0.00418828814697991,-1.00884882431918,0.31352836669924,525,"estimated",,1.67619976192572,0.196019493415295,-0.0400469718423788,0.00133489906141263,FALSE,1,FALSE,TRUE,-0.0400469718423788,0.00133489906141263,FALSE,FALSE,"[-0.040047, 0.0013349]","zero_included",FALSE,525,"estimated",,0.98009746707652,0.980097467076475,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__ancova__region_main__glottolog_mean","consumption_iv__consumption_scalar__medium_2011__ancova__region_main__glottolog_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","B",-0.145498716802084,0.434956132498087,0.738130409400574,0.111899310251332,0.738130409400574,0.115651358129603,23.1085112116065,0.997845828736188,1,"estimated",,525,"estimated",,"ling_distance_glottolog_nonhindi_mean",0.00190846923426703,0.00552552484456357,0.345391485506527,0.729943331063469,525,"estimated",,-0.0131167427192046,0.0589053637921866,-0.222674844441662,0.823878258276381,525,"estimated",,0.119295278260407,0.729943331063467,,,FALSE,1,FALSE,TRUE,-0.133489906141263,0.133489906141263,TRUE,TRUE,"[grid<= -0.13349, 0.13349 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__ancova__region_main__dyen_noncognate","consumption_iv__consumption_scalar__medium_2011__ancova__region_main__dyen_noncognate","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","B",0.0022968613960153,0.0943636442946407,0.980590558921702,0.000592461545723953,0.980590558921702,0.000612327120235327,23.1085112116065,0.99986684478809,1,"estimated",,525,"estimated",,"ling_distance_dyen_noncognate_pct",0.000457196670561383,0.000720432630699509,0.634614051444984,0.525966416443048,525,"estimated",,0.199052790627357,8.26239572096435,0.024091413356334,0.980789171276446,525,"estimated",,0.402734994291418,0.525966416443048,,,FALSE,1,FALSE,TRUE,-0.133489906141263,0.133489906141263,TRUE,TRUE,"[grid<= -0.13349, 0.13349 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__ancova__state_main__nonzero_mean","consumption_iv__consumption_scalar__medium_2011__ancova__state_main__nonzero_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","B",0.732991616295153,0.735786986763235,0.319656594938287,0.992416119088052,0.319656594938287,1.0879205991676,23.1085112116065,0.9829780823341,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0167917503164921,0.0220569748503956,-0.761289815597307,0.446859391266632,525,"estimated",,-0.0229085162001701,0.0428936464892531,-0.534077143707282,0.593536450423055,525,"estimated",,0.579562183332173,0.446859391266635,,,FALSE,1,FALSE,TRUE,-0.133489906141263,0.133489906141263,TRUE,TRUE,"[grid<= -0.13349, 0.13349 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__ancova__state_main__glottolog_mean","consumption_iv__consumption_scalar__medium_2011__ancova__state_main__glottolog_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","B",-0.241998866852772,0.19520742569386,0.215694228725287,1.53685889979756,0.215694228725287,1.68475745500823,23.1085112116065,0.968863990111845,1,"estimated",,525,"estimated",,"ling_distance_glottolog_nonhindi_mean",-0.00177445418357801,0.00742567599219256,-0.238961972680156,0.811237488787554,525,"estimated",,0.00733248963788876,0.0314421545259326,0.233205699432624,0.815701510671769,525,"estimated",,0.057102824387191,0.811237488787554,,,FALSE,1,FALSE,TRUE,-0.133489906141263,0.133489906141263,TRUE,TRUE,"[grid<= -0.13349, 0.13349 <=grid]","zero_included",FALSE,525,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__ancova__state_main__dyen_noncognate","consumption_iv__consumption_scalar__medium_2011__ancova__state_main__dyen_noncognate","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","nss_2004_05","ancova","log","B",0.0102897698008915,0.0352334200708387,0.770378370450514,0.0852907070171542,0.770378370450514,0.0934985993242541,23.1085112116065,0.998120437057959,1,"estimated",,525,"estimated",,"ling_distance_dyen_noncognate_pct",0.00206813050711069,0.000908870201859671,2.27549599808533,0.0233179882689985,525,"estimated",,0.200988996559668,0.65736426914402,0.305749804170805,0.759928259024303,525,"estimated",,5.17788203730238,0.0233179882689983,,,FALSE,2,TRUE,FALSE,-0.133489906141263,0.133489906141263,TRUE,TRUE,"[grid<= -0.13349, -0.0106792] U [0.0226933, 0.13349 <=grid]","zero_excluded_both_signs",FALSE,525,"estimated",,0.139907929613991,0.13990792961399,0.979355507297937,0.979355507297929,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__change__region_main__nonzero_mean","consumption_iv__consumption_scalar__medium_2011__change__region_main__nonzero_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","B",5.67888330466463,2.37389791155311,0.0171093281665713,5.7227109712168,0.0171093281665713,5.90295383645191,23.1085112116065,0.768122630847513,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",-0.0476708495426887,0.0437029715618943,-1.09079194935692,0.27588154117178,525,"estimated",,-0.0083944055521501,0.00821273442584882,-1.02212066248356,0.307210288669144,525,"estimated",,1.1898270767818,0.275881541171793,-0.0539964815564709,0.00818128508431376,FALSE,1,FALSE,TRUE,-0.0539964815564709,0.00818128508431376,FALSE,FALSE,"[-0.0539965, 0.00818129]","zero_included",FALSE,525,"estimated",,0.961098023331048,0.961098023331036,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__change__region_main__glottolog_mean","consumption_iv__consumption_scalar__medium_2011__change__region_main__glottolog_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","B",-0.142290973276412,0.433075908965243,0.742624458988001,0.107950994787316,0.742624458988001,0.1113510261192,23.1085112116065,0.997898453565776,1,"estimated",,525,"estimated",,"ling_distance_glottolog_nonhindi_mean",0.000602979283285454,0.0133152703622547,0.0452847945915347,0.963898102485715,525,"estimated",,-0.00423764958101823,0.0950072403986855,-0.0446034382562369,0.964440929096454,525,"estimated",,0.00205071262119728,0.963898102485717,,,FALSE,1,FALSE,TRUE,-0.163625701686275,0.163625701686275,TRUE,TRUE,"[grid<= -0.163626, 0.163626 <=grid]","zero_included",FALSE,525,"estimated",,0.963898102485715,0.963898102485717,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__change__region_main__dyen_noncognate","consumption_iv__consumption_scalar__medium_2011__change__region_main__dyen_noncognate","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","B",-0.000421052734200633,0.0948677910665584,0.996460494358814,1.96986020591694e-05,0.996460494358814,2.03190304704756e-05,23.1085112116065,0.999975765594004,1,"estimated",,525,"estimated",,"ling_distance_dyen_noncognate_pct",0.00156630782247482,0.00220777912189612,0.709449512834243,0.478371056144931,525,"estimated",,-3.71998017181408,837.375864918796,-0.00444242583009581,0.996457212624928,525,"estimated",,0.503318611260757,0.478371056144926,,,FALSE,1,FALSE,TRUE,-0.163625701686275,0.163625701686275,TRUE,TRUE,"[grid<= -0.163626, 0.163626 <=grid]","zero_included",FALSE,525,"estimated",,0.961098023331048,0.961098023331036,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__change__state_main__nonzero_mean","consumption_iv__consumption_scalar__medium_2011__change__state_main__nonzero_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","B",0.521822949334881,0.664837721819978,0.4329074272361,0.616048699208495,0.4329074272361,0.673923837964983,23.1085112116065,0.990426897961253,1,"estimated",,525,"estimated",,"ling_distance_nonzero_mean",0.0347487691045916,0.0249980040018553,1.39006174661035,0.165155743925619,525,"estimated",,0.0665911093961829,0.107130844813995,0.62158671026819,0.534509373166002,525,"estimated",,1.9322716593894,0.165155743925621,,,FALSE,1,FALSE,TRUE,-0.163625701686275,0.163625701686275,TRUE,TRUE,"[grid<= -0.163626, 0.163626 <=grid]","zero_included",FALSE,525,"estimated",,0.825778719628095,0.825778719628105,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__change__state_main__glottolog_mean","consumption_iv__consumption_scalar__medium_2011__change__state_main__glottolog_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","B",-0.217063548282175,0.205445887482959,0.29125025430959,1.1162947743116,0.29125025430959,1.22116589089622,23.1085112116065,0.980177063786099,1,"estimated",,525,"estimated",,"ling_distance_glottolog_nonhindi_mean",-0.00840209550241636,0.0071460922741195,-1.1757608466442,0.240274505832762,525,"estimated",,0.0387079985051024,0.048592221745902,0.796588365675352,0.426084771689533,525,"estimated",,1.38241356850152,0.240274505832759,,,FALSE,1,FALSE,TRUE,-0.163625701686275,0.163625701686275,TRUE,TRUE,"[grid<= -0.163626, 0.163626 <=grid]","zero_included",FALSE,525,"estimated",,0.961098023331048,0.961098023331036,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__medium_2011__change__state_main__dyen_noncognate","consumption_iv__consumption_scalar__medium_2011__change__state_main__dyen_noncognate","medium_2011__change","real_mean_mpce","nss_2011_12_type2","nss_2004_05","change","log","B",0.0112165017710201,0.0365626676814579,0.759148170661745,0.09411072263206,0.759148170661745,0.102952022253033,23.1085112116065,0.998002103348762,1,"estimated",,525,"estimated",,"ling_distance_dyen_noncognate_pct",0.00179892309606988,0.000760041853047211,2.36687373051565,0.0183357821453641,525,"estimated",,0.16038183141183,0.518629091547431,0.30924187251683,0.757272012086512,525,"estimated",,5.60209125620508,0.0183357821453638,,,FALSE,2,TRUE,FALSE,-0.163625701686275,0.163625701686275,TRUE,TRUE,"[grid<= -0.163626, -0.0155444] U [0.0130901, 0.163626 <=grid]","zero_excluded_both_signs",FALSE,525,"estimated",,0.110014692872185,0.110014692872183,0.825110196541385,0.825110196541371,"consumption_scalar_iv_robustness"
"consumption_scalar__long_2022__ancova__region_main__nonzero_mean","consumption_iv__consumption_scalar__long_2022__ancova__region_main__nonzero_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","B",4.26563340679924,2.16307993744336,0.0491516877214584,3.88885651430851,0.0491516877214584,4.01950979640979,23.1085112116065,0.876446886325286,1,"estimated",,524,"estimated",,"ling_distance_nonzero_mean",-0.0137806410467248,0.0217854745101846,-0.632560977282475,0.527306110727842,524,"estimated",,-0.00323062010550694,0.00561730548619514,-0.575119176524471,0.565466334774497,524,"estimated",,0.400133389980537,0.527306110727853,,,FALSE,1,FALSE,TRUE,-0.133868410695381,0.00870144669519973,TRUE,FALSE,"[grid<= -0.133868, 0.00870145]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__long_2022__ancova__region_main__glottolog_mean","consumption_iv__consumption_scalar__long_2022__ancova__region_main__glottolog_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","B",-0.0516228088453516,0.434260278711361,0.905421350579426,0.0141313303449441,0.905421350579426,0.0146060983604848,23.1085112116065,0.999335982509277,1,"estimated",,524,"estimated",,"ling_distance_glottolog_nonhindi_mean",0.00429098486841695,0.00612411121939015,0.700670630348914,0.483830647014539,524,"estimated",,-0.0831218789603839,0.725771322910917,-0.114529020831244,0.908863872986645,524,"estimated",,0.490939332233533,0.483830647014544,,,FALSE,1,FALSE,TRUE,-0.133868410695381,0.133868410695381,TRUE,TRUE,"[grid<= -0.133868, 0.133868 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__long_2022__ancova__region_main__dyen_noncognate","consumption_iv__consumption_scalar__long_2022__ancova__region_main__dyen_noncognate","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","B",0.00225800966483586,0.0971548837754934,0.981466925341952,0.000540159874636983,0.981466925341952,0.000558307538409437,23.1085112116065,0.999872864159369,1,"estimated",,524,"estimated",,"ling_distance_dyen_noncognate_pct",0.000236240427569864,0.00121566047906032,0.19433092679995,0.845994764778382,524,"estimated",,0.104623302207672,4.59939575181731,0.0227471841635573,0.981860905343623,524,"estimated",,0.0377645091109319,0.845994764778373,,,FALSE,1,FALSE,TRUE,-0.133868410695381,0.133868410695381,TRUE,TRUE,"[grid<= -0.133868, 0.133868 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__long_2022__ancova__state_main__nonzero_mean","consumption_iv__consumption_scalar__long_2022__ancova__state_main__nonzero_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","B",0.726354366862157,0.758879221799369,0.338977945430325,0.916118766821787,0.338977945430325,0.99818773968292,23.1085112116065,0.984752309673208,1,"estimated",,524,"estimated",,"ling_distance_nonzero_mean",0.0182438737898632,0.0195794140539472,0.931788547889934,0.351914236594741,524,"estimated",,0.0251170428955423,0.0298951053032967,0.840172417548651,0.401230011594797,524,"estimated",,0.868229897978864,0.351914236594733,,,FALSE,1,FALSE,TRUE,-0.133868410695381,0.133868410695381,TRUE,TRUE,"[grid<= -0.133868, 0.133868 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
"consumption_scalar__long_2022__ancova__state_main__glottolog_mean","consumption_iv__consumption_scalar__long_2022__ancova__state_main__glottolog_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","nss_2004_05","ancova","log","B",-0.213953989017144,0.184275188247126,0.246195812143805,1.34805325362191,0.246195812143805,1.46881635759223,23.1085112116065,0.974437712639332,1,"estimated",,524,"estimated",,"ling_distance_glottolog_nonhindi_mean",0.00744384678253628,0.00746571136954635,0.99707133239851,0.319232252709526,524,"estimated",,-0.0347918111587424,0.0546416208173605,-0.636727290265307,0.524606024625092,524,"estimated",,0.994151241890923,0.31923225270953,,,FALSE,2,TRUE,TRUE,-0.133868410695381,0.133868410695381,TRUE,TRUE,"[grid<= -0.133868, 0.0334671] U [0.0555554, 0.133868 <=grid]","zero_included",FALSE,524,"estimated",,1,1,1,1,"consumption_scalar_iv_robustness"
