"beta","statistic","p.value","accepted","acceptance_component","specification_id","outcome_id","outcome_variable","adjustment_id","construction_id","fixed_effect"
-0.0748006694954971,0.144561708032983,0.704026334566028,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0743896768059614,0.144459330455359,0.704126191400361,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0739786841164257,0.144355799129192,0.704227214779965,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.07356769142689,0.144251094684074,0.704329425046705,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0731566987373543,0.144145197318716,0.704432843013559,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0727457060478186,0.144038086788926,0.704537489978325,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0723347133582829,0.143929742395493,0.704643387737507,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0719237206687472,0.143820142971287,0.704750558601059,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0715127279792115,0.143709266868251,0.704859025407321,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0711017352896758,0.143597091943798,0.704968811538649,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0706907426001401,0.143483595546759,0.705079940937577,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0702797499106044,0.14336875450286,0.705192438123551,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0698687572210687,0.143252545099796,0.705306328210184,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.069457764531533,0.143134943071626,0.705421636923271,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0690467718419973,0.14301592358281,0.705538390619312,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0686357791524616,0.142895461211543,0.705656616304826,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0682247864629259,0.142773529932668,0.705776341656241,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0678137937733902,0.142650103099793,0.705897595040692,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0674028010838545,0.142525153426975,0.706020405537413,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0669918083943188,0.142398652969643,0.70614480296002,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0665808157047831,0.142270573104846,0.706270817879643,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0661698230152474,0.142140884510925,0.706398481648793,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0657588303257118,0.142009557146208,0.706527826426371,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.065347837636176,0.141876560227228,0.706658885203358,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0649368449466403,0.141741862205914,0.706791691829709,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0645258522571047,0.141605430746094,0.70692628104215,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.064114859567569,0.141467232699088,0.707062688493093,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0637038668780333,0.141327234078392,0.707200950780702,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0632928741884975,0.141185400033401,0.707341105480145,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0628818814989619,0.141041694822259,0.707483191175986,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0624708888094262,0.14089608178357,0.707627247495985,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0620598961198905,0.140748523307133,0.707773315146151,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0616489034303548,0.140598980803474,0.707921435947308,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0612379107408191,0.140447414672297,0.708071652873058,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0608269180512834,0.140293784269735,0.708224010089279,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0604159253617477,0.140138047874267,0.708378552995321,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.060004932672212,0.139980162651367,0.708535328266842,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0595939399826763,0.139820084616747,0.708694383900452,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0591829472931406,0.139657768598217,0.708855769260173,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0587719546036049,0.13949316819595,0.709019535125927,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0583609619140692,0.139326235741209,0.709185733744064,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0579499692245335,0.139156922253524,0.70935441887992,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0575389765349978,0.138985177395967,0.709525645872837,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0571279838454621,0.13881094942879,0.709699471693381,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0567169911559264,0.138634185161057,0.709875955003165,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0563059984663907,0.138454829900426,0.710055156217182,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.055895005776855,0.138272827400713,0.71023713756903,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0554840130873193,0.138088119807466,0.710421963178855,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0550730203977836,0.137900647601139,0.710609699124467,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0546620277082479,0.137710349537912,0.710800413515641,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0542510350187122,0.137517162588155,0.71099417657164,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0538400423291765,0.137321021872036,0.711191060702531,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0534290496396408,0.137121860592674,0.711391140593954,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0530180569501051,0.136919609966199,0.711594493296036,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0526070642605694,0.13671419914896,0.71180119831629,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0521960715710337,0.13650555516144,0.712011337717012,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.051785078881498,0.136293602808993,0.712224996217137,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0513740861919623,0.136078264599037,0.712442261299015,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0509630935024266,0.135859460654482,0.712663223320413,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0505521008128909,0.135637108623581,0.712887975631666,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0501411081233552,0.135411123585513,0.713116614698756,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0497301154338195,0.135181417951805,0.713349240232357,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0493191227442838,0.13494790136333,0.713585955323206,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0489081300547481,0.134710480582565,0.713826866584268,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0484971373652124,0.134469059380975,0.714072084299968,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0480861446756767,0.134223538421115,0.714321722583058,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.047675151986141,0.133973815133412,0.714575899539318,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0472641592966053,0.133719783587066,0.714834737440853,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0468531666070696,0.133461334354969,0.715098362908256,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0464421739175339,0.133198354372206,0.71536690710232,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0460311812279982,0.132930726787917,0.715640505925716,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0456201885384625,0.132658330810011,0.715919300235428,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0452091958489268,0.13238104154239,0.716203436066539,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0447982031593911,0.132098729814398,0.716493064867945,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0443872104698554,0.131811262001924,0.7167883437509,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0439762177803197,0.131518499839673,0.717089435751209,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.043565225090784,0.131220300224408,0.717396510105648,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0431542324012483,0.130916515008189,0.71770974254399,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0427432397117126,0.130606990781511,0.71802931559718,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0423322470221769,0.130291568645413,0.718355418923065,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0419212543326412,0.129970083972279,0.718688249650481,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0415102616431055,0.129642366154381,0.719028012743216,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0410992689535698,0.129308238339605,0.719374921385048,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0406882762640341,0.128967517153678,0.719729197387181,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0402772835744984,0.128620012408087,0.720091071619673,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0398662908849627,0.128265526792756,0.720460784468557,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.039455298195427,0.127903855552835,0.720838586320213,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0390443055058914,0.127534786148373,0.721224738075177,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0386333128163557,0.127158097896296,0.721619511693016,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.03822232012682,0.126773561593183,0.722023190770943,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0378113274372842,0.126380939118129,0.722436071158154,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0374003347477486,0.125979983014326,0.722858461608644,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0369893420582129,0.125570436048142,0.723290684475249,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0365783493686772,0.125152030744402,0.723733076447908,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0361673566791415,0.124724488896542,0.724185989339293,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0357563639896058,0.124287521050009,0.724649790921497,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0353453713000701,0.123840825957512,0.7251248658174,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0349343786105344,0.123384090004368,0.725611616450939,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0345233859209987,0.122916986602246,0.726110464060708,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.034112393231463,0.122439175549441,0.726621849781761,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0337014005419273,0.121950302355783,0.727146235800839,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0332904078523916,0.121449997530097,0.727684106590792,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0328794151628559,0.120937875828068,0.72823597023039,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0324684224733202,0.120413535458307,0.728802359816277,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0320574297837845,0.119876557244182,0.729383834974469,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0316464370942488,0.119326503739043,0.729980983479351,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0312354444047131,0.118762918292092,0.7305944229891,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0308244517151774,0.118185324062571,0.73122480290669,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0304134590256417,0.117593222978973,0.731872806377487,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.030002466336106,0.116986094641064,0.7325391524341,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0295914736465703,0.116363395161182,0.733224598301583,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0291804809570346,0.115724555942276,0.733929941876112,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0287694882674989,0.115068982389571,0.734656024392113,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0283584955779632,0.114396052552684,0.735403733294331,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0279475028884275,0.113705115695509,0.736174005332354,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0275365101988918,0.112995490790861,0.73696782989729,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0271255175093561,0.112266464937126,0.737786252622083,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0267145248198204,0.111517291694593,0.738630379268788,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0263035321302847,0.110747189339229,0.739501379928717,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.025892539440749,0.109955339032083,0.740400493563904,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0254815467512133,0.109140882903533,0.741329032920652,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0250705540616776,0.108302922051599,0.74228838984985,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0246595613721419,0.107440514455379,0.7432800410712,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0242485686826062,0.106552672805129,0.744305554423134,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0238375759930705,0.105638362252736,0.74536659564356,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0234265833035348,0.104696498087846,0.746464935731675,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0230155906139991,0.103725943347454,0.747602458945936,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0226045979244634,0.10272550637008,0.748781171498421,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0221936052349277,0.101693938308625,0.750003211012752,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.021782612545392,0.100629930621539,0.75127085681813,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0213716198558563,0.0995321125664977,0.752586541160518,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0209606271663206,0.098399048728341,0.75395286141892,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0205496344767849,0.0972292366207099,0.755372593424021,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0201386417872492,0.0960211044114388,0.756848705984987,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0197276490977135,0.094773008833163,0.758384376741256,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0193166564081778,0.0934832333564348,0.759983009465486,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0189056637186421,0.0921499867194813,0.76164825295655,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0184946710291064,0.0907714019311985,0.763384021672332,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0180836783395707,0.0893455358896829,0.765194518265026,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.017672685650035,0.0878703697905009,0.76708425819374,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0172616929604993,0.0863438105366817,0.769058096601992,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0168507002709636,0.084763693408473,0.771121257659218,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0164397075814279,0.0831277863060447,0.773279366575953,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0160287148918922,0.0814337959442982,0.775538484511042,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0156177222023565,0.0796793764583804,0.777905146594217,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0152067295128208,0.0778621409734915,0.780386403287337,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
-0.0147957368232851,0.0759796768052915,0.782989865301323,TRUE,1,"region_main__nonzero_mean","interstate_migrant_composition","interstate_share_among_migrants","region_main","nonzero_mean","region"
