"outcome_id","outcome_variable","mechanism_family","tier","denominator","specification_id","adjustment_id","construction_id","fixed_effect","estimate_2sls","std_error_clustered","p_value_clustered","p_value_clustered_holm_within_spec","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","reduced_form_joint_f","reduced_form_joint_p","anderson_rubin_f_beta0","anderson_rubin_p_beta0","anderson_rubin_p_beta0_holm_within_spec","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","n","status","reason"
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","region_main__glottolog_mean","region_main","glottolog_mean","region",-0.00662878970823516,0.0044243998160193,0.135005578028064,0.986579228823288,2.59171500888566,23.1085112116065,0.939717308037954,1,5.28116184757239,0.0221674736466395,5.28116184757224,0.0221674736466413,0.155172315526489,,,FALSE,2,TRUE,FALSE,-0.0248164242091616,0.0248164242091616,TRUE,TRUE,"[grid<= -0.0248164, -0.00124082] U [0.0179919, 0.0248164 <=grid]",355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region",-0.000130188950558249,0.00265057191928455,0.960854823057019,1,0.947774000155956,23.1085112116065,0.985709842865719,1,0.00246136474559924,0.960460773472151,0.00246136474559913,0.960460773472152,1,,,FALSE,1,FALSE,TRUE,-0.0248164242091616,0.0248164242091616,TRUE,TRUE,"[grid<= -0.0248164, 0.0248164 <=grid]",355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","state_main__nonzero_mean","state_main","nonzero_mean","state",0.000225365683834172,0.0065575130920307,0.972606174582115,1,1.43060494941775,23.1085112116065,0.975368719137333,1,0.00119372995270614,0.972460490971082,0.00119372995270593,0.972460490971084,1,,,FALSE,1,FALSE,TRUE,-0.0248164242091616,0.0248164242091616,TRUE,TRUE,"[grid<= -0.0248164, 0.0248164 <=grid]",355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","state_main__glottolog_mean","state_main","glottolog_mean","state",-0.00791693501580731,0.00565775804266558,0.162721027692363,1,2.82862718517242,23.1085112116065,0.930620751667916,1,12.2666773570089,0.000528910317765319,12.2666773570089,0.000528910317765331,0.00370237222435732,,,FALSE,1,FALSE,FALSE,-0.0248164242091616,-0.00248164242091617,TRUE,FALSE,"[grid<= -0.0248164, -0.00248164]",355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state",-0.0100386567564339,0.0205120902654834,0.624903270378249,1,0.308794705547958,23.1085112116065,0.995527904172103,1,0.875772841732444,0.350090514696689,0.875772841732448,0.350090514696688,1,,,FALSE,1,FALSE,TRUE,-0.0248164242091616,0.0248164242091616,TRUE,TRUE,"[grid<= -0.0248164, 0.0248164 <=grid]",355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","region_main__nonzero_mean","region_main","nonzero_mean","region",0.000301138046653764,0.00257385442004109,0.906930441385063,1,0.170286653144389,23.1085112116065,0.997191932994758,1,0.016037067042785,0.899302581053306,0.0160370670427851,0.899302581053306,1,,,FALSE,1,FALSE,TRUE,-0.0135163650898684,0.0135163650898684,TRUE,TRUE,"[grid<= -0.0135164, 0.0135164 <=grid]",355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","region_main__glottolog_mean","region_main","glottolog_mean","region",-0.000834045217759009,0.00109222024113364,0.445624233660872,1,2.59171500888566,23.1085112116065,0.939717308037954,1,1.04148339971562,0.308206608144131,1.04148339971566,0.308206608144123,1,,,FALSE,2,TRUE,TRUE,-0.0135163650898684,0.0135163650898684,TRUE,TRUE,"[grid<= -0.0135164, 0.0007434] U [0.00419007, 0.0135164 <=grid]",355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region",0.00055086310941428,0.00123047450521515,0.654668430421882,1,0.947774000155956,23.1085112116065,0.985709842865719,1,0.243411500546133,0.622073335947456,0.24341150054612,0.622073335947465,1,,,FALSE,1,FALSE,TRUE,-0.0135163650898684,0.0135163650898684,TRUE,TRUE,"[grid<= -0.0135164, 0.0135164 <=grid]",355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","state_main__nonzero_mean","state_main","nonzero_mean","state",-0.00210868363209253,0.00279720765843755,0.451509641689203,1,1.43060494941775,23.1085112116065,0.975368719137333,1,0.806956147398199,0.36971886958114,0.806956147398202,0.369718869581139,1,,,FALSE,1,FALSE,TRUE,-0.0135163650898684,0.0135163650898684,TRUE,TRUE,"[grid<= -0.0135164, 0.0135164 <=grid]",355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","state_main__glottolog_mean","state_main","glottolog_mean","state",-0.00236949973191059,0.00283712020726765,0.404260817499766,1,2.82862718517242,23.1085112116065,0.930620751667916,1,1.39679465922158,0.238166779118555,1.39679465922159,0.238166779118553,1,,,FALSE,2,TRUE,TRUE,-0.0135163650898684,0.0135163650898684,TRUE,TRUE,"[grid<= -0.0135164, 0.00141922] U [0.0120971, 0.0135164 <=grid]",355,"estimated",
"car_ownership_change","car_share_households_change_2011_2001","transport_assets","core","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state",-0.00773098315296673,0.0155983881609408,0.620508726625911,1,0.308794705547958,23.1085112116065,0.995527904172103,1,2.25586917475009,0.134126608217052,2.2558691747501,0.134126608217051,1,,,FALSE,1,FALSE,TRUE,-0.0135163650898684,0.0135163650898684,TRUE,TRUE,"[grid<= -0.0135164, 0.0135164 <=grid]",355,"estimated",
