"analysis_id","predictor_id","sample_id","period_id","measure_id","fixed_effect","predictor","estimate","std.error","p.value","standardized_effect","contains_estimated_source","n","n_states","population_1961","status"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1971","primary_plus_share_population","none","emie_exposure",0.00397836659563816,0.000703790544830018,5.2889924496777e-07,0.781281075308368,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1971","primary_plus_share_population","state","emie_exposure",0.00191794233838782,0.000650194265631603,0.00498620949225964,0.376650068939844,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1971","matriculate_plus_share_population","none","emie_exposure",0.000381698288763405,8.39036956735108e-05,2.86491102224698e-05,0.617284809082418,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1971","matriculate_plus_share_population","state","emie_exposure",0.000592763675148122,0.000138151245171458,9.06458019597001e-05,0.958621043940824,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","log_population","none","emie_exposure",-0.00140963652104073,0.000761902348290259,0.069476982221892,-0.396398074519664,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","log_population","state","emie_exposure",0.000627843916170362,0.00183277736510809,0.733486770055373,0.176553399230231,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","urban_share","none","emie_exposure",0.000533456359053208,0.000245456765217488,0.0339257854226564,0.272755372950191,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","urban_share","state","emie_exposure",0.000466010265717714,0.000796246034849862,0.561233725111015,0.238270294593629,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","main_worker_share","none","emie_exposure",-0.000261486613775737,0.000337170257911437,0.441230670197603,-0.211325935311122,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","main_worker_share","state","emie_exposure",7.60763315819065e-05,0.000360260301865063,0.833687020514134,0.0614826957848549,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","none","emie_exposure",0.000875340156566707,0.000759837729038135,0.254126199921016,0.284324511366474,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","state","emie_exposure",0.000203359490439448,0.00148430227917478,0.891623338570846,0.0660544216064706,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","literate_share_population","none","emie_exposure",0.00117460826955685,0.000330301646586136,0.000765316364175278,0.648272026275637,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","literate_share_population","state","emie_exposure",0.000796705536804495,0.000289065654339483,0.00835591798972665,0.43970566705113,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","primary_plus_share_population","none","emie_exposure",0.00106692749875452,0.000419971867401714,0.0138188714729811,0.443469374186541,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","primary_plus_share_population","state","emie_exposure",0.000752012792691841,0.000470526037824232,0.116837235058783,0.312574793455627,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","matriculate_plus_share_population","none","emie_exposure",0.000862999042677957,0.000126922551357883,6.86428365250576e-09,0.620904380739313,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1971_1981","matriculate_plus_share_population","state","emie_exposure",0.00106830631348582,0.000258272944454734,0.000148322090257199,0.768617387982824,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","log_population","none","emie_exposure",-0.00157349488399323,0.00103994683183328,0.135791448485466,-0.29008354738196,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","log_population","state","emie_exposure",0.000561893595766607,0.00231678071990483,0.809446062668699,0.103588571637125,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","urban_share","none","emie_exposure",0.0013680989511444,0.000388603945222467,0.000854669454779837,0.487455506002099,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","urban_share","state","emie_exposure",0.00195840807393136,0.00128187431014049,0.133417503832262,0.697783444566096,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","main_worker_share","none","emie_exposure",0.000258958229409761,0.000166775371648089,0.126021276348881,0.259885487110448,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","main_worker_share","state","emie_exposure",-0.000128218039667618,0.000134613840251,0.345828002168434,-0.12867715295751,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","none","emie_exposure",0.000107716785321772,0.000424879045598823,0.800775992210275,0.0513005373985562,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","state","emie_exposure",0.00136913524200246,0.000618173244648363,0.0317658233248029,0.652055976941894,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","literate_share_population","none","emie_exposure",-3.82454272954938e-05,0.000232165062718653,0.869736347068375,-0.0242565092798355,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","literate_share_population","state","emie_exposure",-4.49830878985107e-05,0.00045383198622775,0.921474977435464,-0.0285297554820219,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","primary_plus_share_population","none","emie_exposure",0.000903912319890917,0.000851432828120732,0.293306556770563,0.266547411385229,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","primary_plus_share_population","state","emie_exposure",0.000199854229589491,0.000578568468839907,0.731456197309451,0.0589334013700538,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","matriculate_plus_share_population","none","emie_exposure",0.00133825594750286,0.000194606343432715,7.78173658933392e-09,0.88572884118036,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1981_1991","matriculate_plus_share_population","state","emie_exposure",0.000811644009778243,0.00015228915146727,3.41725784092532e-06,0.537189100166753,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","log_population","none","emie_exposure",-0.0019365268402667,0.00106564837764165,0.0744399751134002,-0.327357609818808,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","log_population","state","emie_exposure",0.000169024704874001,0.00306941750924975,0.95632328599056,0.02857255692891,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","urban_share","none","emie_exposure",0.00119635913919995,0.000322553794676674,0.000473404915685443,0.384675907433454,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","urban_share","state","emie_exposure",0.0006630244287421,0.00137515111872346,0.631988099776541,0.213188093290679,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","main_worker_share","none","emie_exposure",0.00023516279835099,0.000349411102587377,0.503650324080026,0.140582353807215,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","main_worker_share","state","emie_exposure",0.000146629904071949,0.000172193688305555,0.398880602101185,0.0876566242514007,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","none","emie_exposure",6.9476604706491e-06,0.000881051460468032,0.993735764304514,0.00129099765989825,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","state","emie_exposure",0.00148013379097472,0.00198917305398066,0.460603275040847,0.275034922699118,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","literate_share_population","none","emie_exposure",0.00280135702224913,0.000788569957373421,0.000774205362356301,0.655093301547168,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","literate_share_population","state","emie_exposure",0.00102241728700489,0.000730109235639116,0.168114234386539,0.239090808769953,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","primary_plus_share_population","none","emie_exposure",0.00504529409439268,0.0010030623484813,5.20628322575748e-06,0.824377743811087,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","primary_plus_share_population","state","emie_exposure",0.00266995513107967,0.000698012686934958,0.000392068201685494,0.436258332191681,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","matriculate_plus_share_population","none","emie_exposure",0.00124469733144136,0.000189271537231123,1.61181439076823e-08,0.652778116496547,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1981","matriculate_plus_share_population","state","emie_exposure",0.00166106998863394,0.000306284272741558,2.09774539916078e-06,0.871143619544658,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","log_population","none","emie_exposure",-0.00351002172425992,0.00197010612318501,0.0801352881085961,-0.343413650566672,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","log_population","state","emie_exposure",0.00073091830064061,0.00534948139324731,0.891916757324987,0.0715116149151196,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","urban_share","none","emie_exposure",0.00256445809034435,0.000634792335490616,0.000161847301345649,0.507315610150144,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","urban_share","state","emie_exposure",0.00262143250267345,0.0024334427114437,0.286984582236998,0.518586610780848,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","main_worker_share","none","emie_exposure",0.000494121027760751,0.000465697650870059,0.293149632098644,0.222062940310663,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","main_worker_share","state","emie_exposure",1.8411864404332e-05,0.000233845424267326,0.937584768622192,0.0082744763256804,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","nonfarm_worker_share_main_workers","none","emie_exposure",0.000114664445792422,0.00103192256605213,0.911913681959682,0.0183963610974778,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","nonfarm_worker_share_main_workers","state","emie_exposure",0.00284926903297719,0.00254778319851868,0.269231371039133,0.45712671990234,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","literate_share_population","none","emie_exposure",0.00276311159495364,0.000723524590451616,0.000333023252626258,0.580705882392808,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","literate_share_population","state","emie_exposure",0.000977434199106382,0.0011464705431558,0.398321012490877,0.205421232392354,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","primary_plus_share_population","none","emie_exposure",0.00611476585503703,0.0016926813043974,0.000683313655152988,0.757770863919588,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","primary_plus_share_population","state","emie_exposure",0.00283841337685909,0.000848099524833544,0.00170604724458127,0.351749683918257,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","matriculate_plus_share_population","none","emie_exposure",0.00257707555818201,0.00034014407883645,5.97442784343418e-10,0.807034674061513,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","eventual_emie","historical_ld_support","1961_1991","matriculate_plus_share_population","state","emie_exposure",0.00250633843529082,0.000429711496955308,6.40213384578288e-07,0.784882700001112,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","log_population","none","ling_distance_nonzero_mean_2001",-0.00868648371412074,0.00615185293233087,0.163382972370662,-0.306845406517348,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","log_population","state","ling_distance_nonzero_mean_2001",-0.00961193698686056,0.0131418649568394,0.468245596672687,-0.339536550026319,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","urban_share","none","ling_distance_nonzero_mean_2001",0.0038896186385863,0.0023255471437106,0.0998946802235026,0.211751928052779,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","urban_share","state","ling_distance_nonzero_mean_2001",0.0123522361360724,0.0121776682615156,0.315728613092885,0.672459194746966,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","main_worker_share","none","ling_distance_nonzero_mean_2001",-0.00178467212697101,0.0044818583969537,0.691971017192564,-0.107384544082995,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","main_worker_share","state","ling_distance_nonzero_mean_2001",0.00648245169060648,0.00460543419180464,0.165981574318173,0.390052104706359,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","nonfarm_worker_share_main_workers","none","ling_distance_nonzero_mean_2001",-0.00322708146974051,0.00948757623569024,0.735003214787412,-0.0780691523687373,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","nonfarm_worker_share_main_workers","state","ling_distance_nonzero_mean_2001",0.044218551361292,0.0303919148406426,0.152475110039932,1.06972967869545,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","literate_share_population","none","ling_distance_nonzero_mean_2001",0.00249933902597183,0.00811201324754419,0.75912676459593,0.110211120485234,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","literate_share_population","state","ling_distance_nonzero_mean_2001",0.000861190642087909,0.00364531298378555,0.814290578373153,0.0379751544826942,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","primary_plus_share_population","none","ling_distance_nonzero_mean_2001",0.0235673396405829,0.0120925299572261,0.0562329915246773,0.547486887354078,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","primary_plus_share_population","state","ling_distance_nonzero_mean_2001",0.0272776302458519,0.0101467261930731,0.00996638652476368,0.633679706978056,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","matriculate_plus_share_population","none","ling_distance_nonzero_mean_2001",0.000278385128085163,0.00153134205904767,0.856391225574998,0.0532564315919335,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1971","matriculate_plus_share_population","state","ling_distance_nonzero_mean_2001",0.00438725537452568,0.00350587169883349,0.217114580124895,0.839303332533955,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","log_population","none","ling_distance_nonzero_mean_2001",-0.0149537003125261,0.00449140646923655,0.00153009937154385,-0.49743200245663,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","log_population","state","ling_distance_nonzero_mean_2001",-0.0127246527044125,0.0132095733426492,0.340438738109593,-0.423283156879839,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","urban_share","none","ling_distance_nonzero_mean_2001",0.000833714058970257,0.00254876881756961,0.744787008881959,0.0504257306105488,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","urban_share","state","ling_distance_nonzero_mean_2001",-0.0123804085177512,0.0103996030949644,0.239969412071896,-0.748807265569858,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","main_worker_share","none","ling_distance_nonzero_mean_2001",0.00127824092065335,0.00294290057813547,0.665676091449772,0.122201549212961,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","main_worker_share","state","ling_distance_nonzero_mean_2001",0.00246760993704797,0.00636236615002841,0.699919967759941,0.235906824987601,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","none","ling_distance_nonzero_mean_2001",-0.00259881182844733,0.00879778752329826,0.768766451248248,-0.0998557183352184,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","state","ling_distance_nonzero_mean_2001",0.0196710950213698,0.00580041390651904,0.00143786932617713,0.755834378733295,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","literate_share_population","none","ling_distance_nonzero_mean_2001",0.00331145473261008,0.00497150742545601,0.508042627631747,0.216194034702604,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","literate_share_population","state","ling_distance_nonzero_mean_2001",-0.00113630164455651,0.00580821937765051,0.845756073075786,-0.0741854130623273,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","primary_plus_share_population","none","ling_distance_nonzero_mean_2001",-0.000640145791645653,0.00529547813748471,0.9042069673685,-0.0314751838403595,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","primary_plus_share_population","state","ling_distance_nonzero_mean_2001",0.00672557297599862,0.0152909440293155,0.66211247597681,0.330688178558688,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","matriculate_plus_share_population","none","ling_distance_nonzero_mean_2001",0.000758316713602869,0.0028385162799949,0.790315978273058,0.0645395145583716,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1971_1981","matriculate_plus_share_population","state","ling_distance_nonzero_mean_2001",0.0103477759500126,0.00624629404584665,0.104401473309798,0.880688008839475,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","log_population","none","ling_distance_nonzero_mean_2001",-0.0146258230449225,0.00734346667679091,0.0512055122426811,-0.318961844054704,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","log_population","state","ling_distance_nonzero_mean_2001",-0.0577059004986489,0.0351447616179716,0.107420719871798,-1.25845775511937,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","urban_share","none","ling_distance_nonzero_mean_2001",0.00340071613894575,0.00451374972463236,0.454302828615697,0.143333765114923,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","urban_share","state","ling_distance_nonzero_mean_2001",0.0322467495456005,0.00894338302128196,0.000763221402633616,1.35913961537576,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","main_worker_share","none","ling_distance_nonzero_mean_2001",0.00204611398845453,0.00145209336421142,0.164244155393018,0.242908544392228,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","main_worker_share","state","ling_distance_nonzero_mean_2001",-0.00606891993359106,0.0034709020326202,0.0870463471904774,-0.720484056812039,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","none","ling_distance_nonzero_mean_2001",-0.0030266875965131,0.00339444659111391,0.376324596423701,-0.170516646919459,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","state","ling_distance_nonzero_mean_2001",0.0140943058968893,0.00713084052154317,0.0541085330600143,0.794040912898795,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","literate_share_population","none","ling_distance_nonzero_mean_2001",0.000661559550765352,0.00194760958271681,0.735347721948004,0.0496338981118741,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","literate_share_population","state","ling_distance_nonzero_mean_2001",-0.000868147771022302,0.00202034916552823,0.669418751154057,-0.0651333020030043,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","primary_plus_share_population","none","ling_distance_nonzero_mean_2001",-0.00459120327833462,0.0100181826990552,0.648655798906824,-0.156903825785893,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","primary_plus_share_population","state","ling_distance_nonzero_mean_2001",-0.0216957764349758,0.0160487575739409,0.18348652669463,-0.74145057834989,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","matriculate_plus_share_population","none","ling_distance_nonzero_mean_2001",0.00612138757149339,0.00340055255010727,0.077644381742129,0.469537549952971,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1981_1991","matriculate_plus_share_population","state","ling_distance_nonzero_mean_2001",0.00334871576237623,0.00308177151007476,0.283258510582796,0.256861336778817,FALSE,54,10,64441939,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","log_population","none","ling_distance_nonzero_mean_2001",-0.0236401840266468,0.00709274589472284,0.0015136271177648,-0.472727023704913,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","log_population","state","ling_distance_nonzero_mean_2001",-0.022336589691273,0.0230326591480629,0.337228367891963,-0.446659364096798,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","urban_share","none","ling_distance_nonzero_mean_2001",0.00472333269755655,0.00411688691624146,0.256047753775764,0.17965636517843,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","urban_share","state","ling_distance_nonzero_mean_2001",-2.81723816788231e-05,0.0197669643444457,0.998868997966818,-0.0010715628169608,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","main_worker_share","none","ling_distance_nonzero_mean_2001",-0.000506431206317661,0.00289656179587706,0.861825914849895,-0.0358132147128193,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","main_worker_share","state","ling_distance_nonzero_mean_2001",0.00895006162765445,0.00484908399073496,0.0713741845856829,0.63292007831583,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","none","ling_distance_nonzero_mean_2001",-0.00582589329818782,0.0103946414311278,0.577354762743685,-0.128058983772886,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","state","ling_distance_nonzero_mean_2001",0.0638896463826618,0.0284469121075985,0.0295545180835459,1.40435857140014,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","literate_share_population","none","ling_distance_nonzero_mean_2001",0.00581079375858192,0.0130213627659127,0.65710678241326,0.160742535662318,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","literate_share_population","state","ling_distance_nonzero_mean_2001",-0.000275111002468595,0.0092168034554529,0.976316728307653,-0.00761032691275491,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","primary_plus_share_population","none","ling_distance_nonzero_mean_2001",0.0229271938489373,0.0163251298883183,0.165622313323411,0.443150589084967,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","primary_plus_share_population","state","ling_distance_nonzero_mean_2001",0.0340032032218505,0.0142107643061289,0.0208608844206048,0.65723435837035,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","matriculate_plus_share_population","none","ling_distance_nonzero_mean_2001",0.00103670184168803,0.00425737649447701,0.808486769175476,0.0643156043351138,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1981","matriculate_plus_share_population","state","ling_distance_nonzero_mean_2001",0.0147350313245383,0.00926932009013613,0.118762587563633,0.914141758435975,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","log_population","none","ling_distance_nonzero_mean_2001",-0.0382660070715693,0.0118128824153486,0.00200078379748216,-0.4428753958936,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","log_population","state","ling_distance_nonzero_mean_2001",-0.0800424901899219,0.0519541650736475,0.13025689538353,-0.92637963153226,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","urban_share","none","ling_distance_nonzero_mean_2001",0.00812404883650231,0.00812488352752677,0.321586221456556,0.190114745091371,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","urban_share","state","ling_distance_nonzero_mean_2001",0.0322185771639217,0.0213149709556224,0.137489181925621,0.753962304756747,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","main_worker_share","none","ling_distance_nonzero_mean_2001",0.00153968278213687,0.00348064610621074,0.659906024546342,0.08185301093711,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","main_worker_share","state","ling_distance_nonzero_mean_2001",0.00288114169406339,0.00431755011006849,0.507908485607659,0.153167993648817,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","nonfarm_worker_share_main_workers","none","ling_distance_nonzero_mean_2001",-0.00885258089470091,0.011298152025017,0.436552443702563,-0.16800944983732,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","nonfarm_worker_share_main_workers","state","ling_distance_nonzero_mean_2001",0.0779839522795511,0.0289708413176886,0.00987699380458367,1.4800249864387,TRUE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","literate_share_population","none","ling_distance_nonzero_mean_2001",0.00647235330934725,0.0135440158857603,0.634566436098838,0.160909124792962,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","literate_share_population","state","ling_distance_nonzero_mean_2001",-0.0011432587734909,0.0105528246831661,0.914199756397052,-0.0284225473891581,FALSE,59,12,68802676,"estimated"
"strict_one_to_one","census_2001_ld","historical_ld_support","1961_1991","primary_plus_share_population","none","ling_distance_nonzero_mean_2001",0.0198997033516241,0.0251998200720812,0.433302986096789,0.285800853277651,FALSE,54,10,64441939,"estimated"
