"predictor","sample_id","period_id","measure_id","fixed_effect","estimate","std.error","p.value","standardized_effect","contains_estimated_source","n","n_states","population_1961","status","predictor_id"
"emie_exposure","full_pretrend","1981_1991","urban_share","state",0.000122566096653242,0.000273029409570189,0.655435045918801,0.0724604180603517,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","main_worker_share","none",0.000110539879084376,0.000165227944286246,0.505892464822077,0.104998395576431,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","main_worker_share","state",-0.000264246997269407,0.000406487977914214,0.518620665288694,-0.251000009942103,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","nonfarm_worker_share_main_workers","none",-3.94805276637932e-05,0.000386832442833208,0.919027312507458,-0.0195798499721334,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","nonfarm_worker_share_main_workers","state",-0.000155725939431427,0.000571826065481053,0.78648905191535,-0.0772302375693204,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","literate_share_population","none",-0.000253484888470243,0.000178019390711831,0.159327848138032,-0.142134817084023,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","literate_share_population","state",-0.0011061609432256,0.000329907904532128,0.0015305335121288,-0.620249926059471,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","primary_plus_share_population","none",0.000278290643621722,0.000854682452644234,0.745854490695635,0.0823132829865421,FALSE,62,14,99177257,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","primary_plus_share_population","state",-0.000864884147027953,0.00038224699761777,0.0283208001991389,-0.255816913635285,FALSE,62,14,99177257,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","matriculate_plus_share_population","none",0.000978557812426724,0.000289930415829406,0.00129835706674773,0.755580789551589,FALSE,62,14,99177257,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1981_1991","matriculate_plus_share_population","state",0.000727247132841048,0.000217175628050177,0.00160667297661513,0.561534490709832,FALSE,62,14,99177257,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","log_population","none",-0.000610771708255907,0.00133536296509686,0.648945012496085,-0.0773461864335779,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","log_population","state",0.00131966819164634,0.00455561706255428,0.773259443428972,0.167118582281768,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","urban_share","none",0.000222632400317451,0.00020537899017761,0.282428248897888,0.0898157268699567,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","urban_share","state",0.00028937040301978,0.000482174653475085,0.551125985289782,0.116739580783456,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","main_worker_share","none",0.000480098603428904,0.000292701267548123,0.10586287794333,0.224853431476971,TRUE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","main_worker_share","state",-0.000298348764179489,0.000574667084806545,0.605934153256651,-0.139731177977913,TRUE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","nonfarm_worker_share_main_workers","none",-0.000577356463405846,0.000381499349142505,0.135104154814449,-0.126217469701113,TRUE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","nonfarm_worker_share_main_workers","state",-0.00017935672490849,0.000765795342229846,0.815778554004474,-0.0392096623605565,TRUE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","literate_share_population","none",0.00140312536934382,0.00100471235054397,0.1673752495697,0.362562223378854,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","literate_share_population","state",-0.000145319661220664,0.00057790659130322,0.802490105307915,-0.0375500440829926,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","primary_plus_share_population","none",0.00409713648400185,0.00104510554905645,0.000218026019557459,0.674347202447592,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","primary_plus_share_population","state",0.00189906994410243,0.00148449123075477,0.206705864017114,0.312567694305105,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","matriculate_plus_share_population","none",0.00130340294486932,0.000311117191475101,8.73528100562793e-05,0.607863318030818,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1981","matriculate_plus_share_population","state",0.0022880934134863,0.000560498792335893,0.000160658076113684,1.06708985104041,FALSE,66,15,104576855,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","log_population","none",-0.0026826015205677,0.00150614472409579,0.0793613302554001,-0.245808570389345,FALSE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","log_population","state",0.00108787560937123,0.00490103718219273,0.825191542177892,0.0996827692263404,FALSE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","urban_share","none",0.000963124988715416,0.000660048543628828,0.149121673915867,0.276184754455302,FALSE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","urban_share","state",0.000472235505672513,0.00070297040805357,0.504646966721604,0.135417779319789,FALSE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","main_worker_share","none",0.000672751218932923,0.000434010744121225,0.125764357173111,0.258131691876503,TRUE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","main_worker_share","state",-0.000539628655133564,0.00091440202876913,0.557602166151248,-0.207053148050197,TRUE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","nonfarm_worker_share_main_workers","none",-0.000677061591936305,0.000317629829986699,0.036655833270507,-0.132725117639172,TRUE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","nonfarm_worker_share_main_workers","state",-0.000205454607735853,0.000968621693962037,0.8328346369254,-0.0402754894178321,TRUE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","literate_share_population","none",0.00123736545050752,0.00107153834235719,0.252232237264715,0.252100282681932,FALSE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","literate_share_population","state",-0.00108783827209836,0.000800034413079389,0.179669154421232,-0.221635682324681,FALSE,70,16,110981379,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","primary_plus_share_population","none",0.00432385833063965,0.00171516243351684,0.0142058854202361,0.617151712186891,FALSE,66,15,105581781,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","primary_plus_share_population","state",0.00122145408246259,0.00147652617193249,0.412026998739805,0.174340235203298,FALSE,66,15,105581781,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","matriculate_plus_share_population","none",0.00223874035914209,0.000282412953758258,4.33233344409934e-11,0.774559767677287,FALSE,66,15,105581781,"estimated","eventual_emie"
"emie_exposure","full_pretrend","1961_1991","matriculate_plus_share_population","state",0.00306267151753076,0.000661318955375608,2.62075408330481e-05,1.05962360905466,FALSE,66,15,105581781,"estimated","eventual_emie"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","log_population","none",-0.00776913159180214,0.00490101796776132,0.117559010245513,-0.202394057603772,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","log_population","state",-0.0120373137402848,0.0109889490154787,0.278293572372201,-0.3135846962763,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","urban_share","none",0.00164661560590124,0.00207699867864347,0.430659846429186,0.117576108397382,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","urban_share","state",0.00162434329698623,0.00345630075251348,0.640307488755412,0.115985760657529,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","main_worker_share","none",-0.000193867607038557,0.00393476892188142,0.960848248184998,-0.00942246227548089,TRUE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","main_worker_share","state",-0.0128309776352623,0.00478858393926479,0.00980092231958813,-0.623618378400642,TRUE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","nonfarm_worker_share_main_workers","none",0.000364092255682824,0.00781700608190322,0.96298692832682,0.0100566238044814,TRUE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","nonfarm_worker_share_main_workers","state",0.0406386990694695,0.0156523097962438,0.0121660471183381,1.12248503522472,TRUE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","literate_share_population","none",0.000517377160102779,0.00623259137969284,0.934086225647648,0.0219377224467354,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","literate_share_population","state",-0.00368253121284202,0.00280545044617611,0.194961994890296,-0.15614594898762,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","primary_plus_share_population","none",0.0268274740944257,0.0128031369547885,0.0398632124059346,0.51586770322475,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","primary_plus_share_population","state",0.00495538960114895,0.0162498221615803,0.761598292474311,0.0952875937231704,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","matriculate_plus_share_population","none",-0.000366927749819899,0.00142173204561658,0.797120798087437,-0.0348712357110637,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1971","matriculate_plus_share_population","state",-0.000268619343676982,0.00222231538388798,0.904248214618064,-0.0255284274751881,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","log_population","none",-0.0127410107504591,0.00643903637084918,0.0521549568944489,-0.31905386378863,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","log_population","state",-0.0135965936616856,0.00636101350771153,0.0374718648155317,-0.340478932722704,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","urban_share","none",-0.00147076684793944,0.00214204765463682,0.49480426804064,-0.0909155906028593,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","urban_share","state",-0.0131596869037745,0.00176281071418745,1.12603268236381e-09,-0.813467279794602,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","main_worker_share","none",0.00435863328001863,0.00287332990491068,0.134209223983359,0.265328819641454,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","main_worker_share","state",0.00435742331861937,0.00730775486815506,0.553682364081454,0.265255164068881,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","nonfarm_worker_share_main_workers","none",-0.00772132417195116,0.00418315695611582,0.0695455184885309,-0.304854301536166,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","nonfarm_worker_share_main_workers","state",0.0108274903118739,0.00794528356593946,0.179065617115417,0.427492347544036,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","literate_share_population","none",-0.00225914817452136,0.00323660059091582,0.487705348784531,-0.148897500362023,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","literate_share_population","state",-0.00319364710090961,0.00392051126283479,0.419164571560145,-0.210489101922059,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","primary_plus_share_population","none",-0.000647367806557966,0.0051781270951934,0.900899841087209,-0.0252772156122418,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","primary_plus_share_population","state",0.00996523441735256,0.00846184408002207,0.244504589844995,0.389103962912926,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","matriculate_plus_share_population","none",0.00142639115473856,0.00281669090627323,0.61431131972426,0.126637164805131,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1971_1981","matriculate_plus_share_population","state",0.00474664149730413,0.00225699739404644,0.0405130774253154,0.421414013658234,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","log_population","none",-0.0169215080994575,0.00723691215664706,0.0225127613486628,-0.369092707455295,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","log_population","state",-0.00564514416283433,0.00909834744892111,0.537774119406836,-0.123132142288357,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","urban_share","none",0.000512555719032766,0.00304838529966661,0.867003308281753,0.035725225335284,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","urban_share","state",0.0020572910000327,0.0039300018813081,0.602950407714437,0.143393550841878,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","main_worker_share","none",0.00112925648657537,0.00119005047141729,0.346233478000222,0.126461894819693,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","main_worker_share","state",0.00300110832608053,0.000987481265183073,0.00376755819579858,0.336084715905653,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","nonfarm_worker_share_main_workers","none",-0.00502286052209621,0.00211673444544362,0.0206626565414413,-0.293684443825667,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","nonfarm_worker_share_main_workers","state",-0.00102271008186761,0.00600987598178855,0.86556190855759,-0.0597974083227866,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","literate_share_population","none",-0.000490901447654136,0.00201709479892768,0.808496748183612,-0.0324523481863548,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","literate_share_population","state",-0.00527714722252699,0.00814936841112719,0.520236494670887,-0.348859877913335,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","primary_plus_share_population","none",-0.0105930804339995,0.00752419286688411,0.164329968221908,-0.373588354135472,FALSE,62,14,99177257,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","primary_plus_share_population","state",-0.00811992948769092,0.0070077412268513,0.252428621827736,-0.286367229240156,FALSE,62,14,99177257,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","matriculate_plus_share_population","none",0.00344983832301997,0.00224449736930693,0.129545486285159,0.317609074793211,FALSE,62,14,99177257,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1981_1991","matriculate_plus_share_population","state",0.00348318274270154,0.00316131675967949,0.276153081244206,0.320678925984183,FALSE,62,14,99177257,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","log_population","none",-0.0205151193848559,0.00848284843360714,0.0184434669290139,-0.306293270817512,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","log_population","state",-0.0294697795440533,0.0129056791123201,0.0266867007490684,-0.439987454983192,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","urban_share","none",0.000201241550242281,0.00237589506277419,0.932763216078925,0.00957161204558655,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","urban_share","state",-0.0111337464030639,0.0047800682989577,0.0239292962359906,-0.529552177747446,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","main_worker_share","none",0.00404007392791181,0.00363986998512109,0.271173624614924,0.223080599205331,TRUE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","main_worker_share","state",-0.0091016603065892,0.0074334415387781,0.226531377098592,-0.502566010223172,TRUE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","nonfarm_worker_share_main_workers","none",-0.00719036799270459,0.00829416712313505,0.389225294929711,-0.185323275764242,TRUE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","nonfarm_worker_share_main_workers","state",0.0532559163260387,0.0217120356848378,0.0177054248279632,1.3726085893492,TRUE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","literate_share_population","none",-0.00179254638182854,0.00926924265992377,0.847268727276187,-0.0546084549797283,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","literate_share_population","state",-0.00628982440396556,0.00601630157394813,0.300836827496275,-0.191614340513731,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","primary_plus_share_population","none",0.026317302053318,0.0132130565367649,0.0506675820081733,0.510678891355294,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","primary_plus_share_population","state",0.0171298872489833,0.00832665554864263,0.0448981845142221,0.332400023818136,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","matriculate_plus_share_population","none",0.00105732356279742,0.00386638792573699,0.785376021042617,0.058135118529953,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1981","matriculate_plus_share_population","state",0.00479791589566084,0.00323268275197328,0.144035687354959,0.263805157763642,FALSE,66,15,104576855,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","log_population","none",-0.0372994065226462,0.012064376313666,0.00288474190081004,-0.39808178898137,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","log_population","state",-0.0274800759158424,0.0273147710668538,0.318961842481153,-0.293283963520456,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","urban_share","none",0.000692656575649957,0.00447998311777593,0.877585650589158,0.0231347359099474,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","urban_share","state",-0.0101609318861408,0.00579000142993321,0.0850539468356364,-0.339375217169132,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","main_worker_share","none",0.00523427821849899,0.00451201289809908,0.250074735047043,0.233923132899959,TRUE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","main_worker_share","state",-0.00611752759893789,0.00758388070627322,0.4234739170281,-0.273396094324517,TRUE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","nonfarm_worker_share_main_workers","none",-0.0123862701879725,0.00813038585649242,0.132282482243145,-0.282810170939274,TRUE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","nonfarm_worker_share_main_workers","state",0.0496793810121009,0.0287754201237712,0.0900915515120763,1.13430710157062,TRUE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","literate_share_population","none",-0.00232746872929784,0.0102534018311314,0.821108841516351,-0.0552317413545397,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","literate_share_population","state",-0.0135641045157896,0.0155463578738325,0.386874611172723,-0.321881494213694,FALSE,70,16,110981379,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","primary_plus_share_population","none",0.0156494495615705,0.0173961107374741,0.371708379557115,0.262749928797213,FALSE,66,15,105581781,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","primary_plus_share_population","state",0.00903905040886108,0.012482378865652,0.472351648853953,0.151763155756918,FALSE,66,15,105581781,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","matriculate_plus_share_population","none",0.00437813980158212,0.00536390514472616,0.417400609754889,0.178182024789986,FALSE,66,15,105581781,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","full_pretrend","1961_1991","matriculate_plus_share_population","state",0.0068277562083272,0.00737000123363434,0.358675255159528,0.277876788112729,FALSE,66,15,105581781,"estimated","census_2001_ld"
